"OTU"	"Discrete"	"Continuous"	"Level1"	"N_level1"	"Level2"	"N_level2"	"mean.level1"	"mean.level2"	"median.level1"	"median.level2"	"sd.level1"	"sd.level2"	"statistic"	"EffectSize_r"	"p.value"	"N"	"Dominant"	"q.value"	"Effect_size"	"ColorGroup"
"uc_g_Dialister_sv_16"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	1.64419109738702	18.1698966436421	0.997769773503185	14.6528956089905	1.82019225332351	19.3082999217012	76	-0.507932682329407	1.28223542737565e-07	57	"B2"	1.47587914497932e-06	"Large effect"	"B2 Large effect"
"s_CAG-266_sp019117495_sv_346"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	1.21977147203555	0	0	0	1.5119354172169	0	600	-0.507729890218057	2.34020570536416e-05	57	"B2"	0.000107306993319137	"Large effect"	"B2 Large effect"
"s_Alistipes_putredinis_sv_450"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.788136736909095	0	0	0	0.983864810970897	0	600	-0.50507672882882	2.34020570536416e-05	57	"B2"	0.000107306993319137	"Large effect"	"B2 Large effect"
"s_Extibacter_hylemonae_sv_428"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	0.552364312390128	0	0.271513285536399	0	0.655523101671503	135	-0.50357850993419	4.3504061645119e-07	57	"B2"	3.91807981963203e-06	"Large effect"	"B2 Large effect"
"s_Bacteroides_intestinigallinarum_sv_83"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	5.82393818754991	0	1.30734850228116	0	6.92308322099172	175.5	-0.502958908951686	6.0729150177275e-06	57	"B2"	3.54935136787389e-05	"Large effect"	"B2 Large effect"
"s_Bacteroides_intestinigallinarum_sv_74"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	6.44854371412931	0	1.48986564108186	0	7.68268535843718	162	-0.502126208183174	2.59383899256948e-06	57	"B2"	1.72108846095198e-05	"Large effect"	"B2 Large effect"
"s_Bittarella_massiliensis_sv_417"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	0.252492098504534	0	0.155124111651495	0	0.302193022361315	148.5	-0.500420852220022	1.07765242738375e-06	57	"B2"	8.26933291216918e-06	"Large effect"	"B2 Large effect"
"s_Clostridium_AQ_innocuum_sv_223"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	1.06839798686784	0	0.67479073237268	0	1.27889872668132	81	-0.500363799018154	8.47748090583238e-09	57	"B2"	1.30994499476424e-07	"Large effect"	"B2 Large effect"
"s_Bacteroides_sp019412865_sv_70"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	6.83007052570427	0	1.47576900828243	0	8.19029218318437	189	-0.499701916011038	1.38456702520816e-05	57	"B2"	6.84996317734564e-05	"Medium effect"	"B2 Medium effect"
"s_Bacteroides_intestinigallinarum_sv_72"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.0089249967296303	6.59459412950743	0	1.40630213319137	0.0463756433793172	7.92526248197053	196	-0.498375576984717	3.80747026165004e-05	57	"B2"	0.000165823415256419	"Medium effect"	"B2 Medium effect"
"s_Parabacteroides_merdae_sv_108"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.00321218166718718	1.35701643052598	0	0.142825855845833	0.0166909855521285	1.63467574003095	197	-0.497110843624277	4.14745669874904e-05	57	"B2"	0.000179935813699574	"Medium effect"	"B2 Medium effect"
"s_Allocoprobacillus_merdigallinarum_sv_341"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.878029983947305	0	0	0	1.12031652806211	0	600	-0.496919779384799	2.34020570536416e-05	57	"B2"	0.000107306993319137	"Medium effect"	"B2 Medium effect"
"s_Anaerobutyricum_hallii_sv_535"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.276284572941589	0	0	0	0.352805200807631	0	600	-0.496622607746699	2.34020570536416e-05	57	"B2"	0.000107306993319137	"Medium effect"	"B2 Medium effect"
"s_Eisenbergiella_tayi_sv_322"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	0.532114893563245	0	0.185092960376827	0	0.644169557960964	175.5	-0.49616981576719	6.0729150177275e-06	57	"B2"	3.54935136787389e-05	"Medium effect"	"B2 Medium effect"
"s_Bacteroides_intestinigallinarum_sv_68"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	6.89615616761375	0	1.60197419133406	0	8.36527883507421	189	-0.495417796906654	1.38456702520816e-05	57	"B2"	6.84996317734564e-05	"Medium effect"	"B2 Medium effect"
"s_Fournierella_sp900543285_sv_235"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	0.537356694747325	0	0.053792627132395	0	0.654738433137132	189	-0.493765535673761	1.38456702520816e-05	57	"B2"	6.84996317734564e-05	"Medium effect"	"B2 Medium effect"
"s_Eisenbergiella_tayi_sv_295"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.00505438835486032	0.609360708791549	0	0.210322064276146	0.0262633722954077	0.739179701535407	170	-0.492113853548211	7.92063737814772e-06	57	"B2"	4.60540152708795e-05	"Medium effect"	"B2 Medium effect"
"s_Clostridium_AQ_innocuum_sv_238"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	1.03433656972914	0	0.584855245867858	0	1.27002296085644	94.5	-0.490909490581885	2.38219074770209e-08	57	"B2"	3.27696483342434e-07	"Medium effect"	"B2 Medium effect"
"s_Alistipes_finegoldii_sv_387"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	0.562342813788337	0	0.360605763714418	0	0.691689958832885	108	-0.490260757611582	6.47534780995653e-08	57	"B2"	7.53009518518656e-07	"Medium effect"	"B2 Medium effect"
"s_Oxalobacter_aliiformigenes_sv_746"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	0.246164792998855	0	0.217365344117051	0	0.311876444795346	175.5	-0.479351540788427	6.0729150177275e-06	57	"B2"	3.54935136787389e-05	"Medium effect"	"B2 Medium effect"
"s_Eisenbergiella_tayi_sv_343"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	0.492163521772738	0	0.101988189908389	0	0.625372580277582	189	-0.478275748800935	1.38456702520816e-05	57	"B2"	6.84996317734564e-05	"Medium effect"	"B2 Medium effect"
"s_Anaerobutyricum_hallii_sv_622"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.155415458501709	0	0	0	0.210890520579014	0	570	-0.474209491825054	0.000135265609089087	57	"B2"	0.000463767802591154	"Medium effect"	"B2 Medium effect"
"s_Anaerobutyricum_hallii_sv_700"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.140213995322366	0	0	0	0.191334652706992	0	570	-0.472157362524818	0.000135265609089087	57	"B2"	0.000463767802591154	"Medium effect"	"B2 Medium effect"
"s_Extibacter_hylemonae_sv_410"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	0.598917719964299	0	0.234736507398223	0	0.774623040250602	148.5	-0.471793233886864	1.07765242738375e-06	57	"B2"	8.26933291216918e-06	"Medium effect"	"B2 Medium effect"
"s_Clostridium_AQ_innocuum_sv_215"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	1.08704392786964	0	0.68370154229762	0	1.4188931732593	121.5	-0.46845465732567	1.70458468881629e-07	57	"B2"	1.63251744190196e-06	"Medium effect"	"B2 Medium effect"
"s_Bacteroides_uniformis_sv_61"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	7.15464217077232	0	3.02923942871187	0	9.34315469101445	175.5	-0.468284599629773	6.0729150177275e-06	57	"B2"	3.54935136787389e-05	"Medium effect"	"B2 Medium effect"
"s_Extibacter_hylemonae_sv_409"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	0.628037803029462	0	0.190005833982762	0	0.821447157015775	162	-0.467708301691254	2.59383899256948e-06	57	"B2"	1.72108846095198e-05	"Medium effect"	"B2 Medium effect"
"s_Bacteroides_uniformis_sv_233"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.00446249836481515	0.17458369900684	0	0.0283248765114461	0.0231878216896586	0.221720885085248	199	-0.4672285150048	4.91571848042507e-05	57	"B2"	0.000212449442372394	"Medium effect"	"B2 Medium effect"
"s_Clostridium_AQ_innocuum_sv_282"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	0.863292938494374	0	0.417028771393393	0	1.13223672217559	148.5	-0.466716559930897	1.07765242738375e-06	57	"B2"	8.26933291216918e-06	"Medium effect"	"B2 Medium effect"
"s_Blautia_A_acetigignens_sv_663"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.378310176742194	0	0	0	0.524135346412939	0	585	-0.466629536004353	5.70092732421753e-05	57	"B2"	0.000232994421076717	"Medium effect"	"B2 Medium effect"
"s_Anaerobutyricum_hallii_sv_599"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.217131672644438	0	0	0	0.302850296604573	0	585	-0.464199089350384	5.70092732421753e-05	57	"B2"	0.000232994421076717	"Medium effect"	"B2 Medium effect"
"s_Sutterella_wadsworthensis_sv_432"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	0.303960201623925	0	0	0	0.401745607366002	216	-0.463913826810753	6.67467303170708e-05	57	"B2"	0.000244449064278104	"Medium effect"	"B2 Medium effect"
"s_Bacteroides_xylanisolvens_sv_24"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	6.46230032356439	0	2.43136773697644	0	8.54657729793817	162	-0.463688053654686	2.59383899256948e-06	57	"B2"	1.72108846095198e-05	"Medium effect"	"B2 Medium effect"
"s_Sutterella_wadsworthensis_sv_193"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	0.817542129437358	0	0	0	1.08433508789391	216	-0.462647472653407	6.67467303170708e-05	57	"B2"	0.000244449064278104	"Medium effect"	"B2 Medium effect"
"s_Holdemania_filiformis_sv_731"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.163084038458404	0	0	0	0.228959412373003	0	570	-0.461830135409582	0.000135265609089087	57	"B2"	0.000463767802591154	"Medium effect"	"B2 Medium effect"
"s_Blautia_A_acetigignens_sv_537"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.542703694073051	0	0	0	0.762080833836275	0	600	-0.461754195975578	2.34020570536416e-05	57	"B2"	0.000107306993319137	"Medium effect"	"B2 Medium effect"
"s_Bifidobacterium_bifidum_sv_196"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	1.07409174445645	0	0.000997418829163304	0	1.4310148587901	202.5	-0.461024510125388	3.07727480918181e-05	57	"B2"	0.000134541317238647	"Medium effect"	"B2 Medium effect"
"uc_uc_k_sv_809"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	0.10846900923257	0	0	0	0.144846731659784	229.5	-0.460192735086161	0.000141445061437432	57	"B2"	0.000465160435281117	"Medium effect"	"B2 Medium effect"
"s_Fournierella_sp900543285_sv_339"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	0.344995331598598	0	0.000128380641377455	0	0.461906232963048	202.5	-0.45924759715306	3.07727480918181e-05	57	"B2"	0.000134541317238647	"Medium effect"	"B2 Medium effect"
"s_Bacteroides_xylanisolvens_sv_46"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	3.87914844476509	0	1.32475524572149	0	5.27237392425292	162	-0.453840126788828	2.59383899256948e-06	57	"B2"	1.72108846095198e-05	"Medium effect"	"B2 Medium effect"
"s_Holdemania_filiformis_sv_563"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	0.183335114806133	0	0	0	0.249482207150477	216	-0.453407343213919	6.67467303170708e-05	57	"B2"	0.000244449064278104	"Medium effect"	"B2 Medium effect"
"s_Extibacter_hylemonae_sv_418"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	0.592446120588456	0	0.267770418424145	0	0.807711784348112	175.5	-0.452735879466787	6.0729150177275e-06	57	"B2"	3.54935136787389e-05	"Medium effect"	"B2 Medium effect"
"s_Anaerostipes_hadrus_sv_403"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	0.544353984700396	0	0	0	0.743493882195601	216	-0.452085663349519	6.67467303170708e-05	57	"B2"	0.000244449064278104	"Medium effect"	"B2 Medium effect"
"s_Bacteroides_uniformis_sv_58"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	7.48331002238747	0	2.10543348433363	0	10.2378936782055	162	-0.451491543007535	2.59383899256948e-06	57	"B2"	1.72108846095198e-05	"Medium effect"	"B2 Medium effect"
"s_Blautia_A_acetigignens_sv_481"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.664111575811974	0	0	0	0.959645604477657	0	600	-0.451458072035127	2.34020570536416e-05	57	"B2"	0.000107306993319137	"Medium effect"	"B2 Medium effect"
"s_Coprobacter_fastidiosus_sv_157"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	1.22813179211839	0	0.090650721852892	0	1.69534373391029	189	-0.448287182324828	1.38456702520816e-05	57	"B2"	6.84996317734564e-05	"Medium effect"	"B2 Medium effect"
"s_Anaerobutyricum_hallii_sv_662"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.16980047038836	0	0	0	0.247672747051633	0	570	-0.448111311151484	0.000135265609089087	57	"B2"	0.000463767802591154	"Medium effect"	"B2 Medium effect"
"s_Blautia_celeris_sv_169"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	1.35977224894171	0	0.161290898335198	0	1.88355651136976	189	-0.447056642287046	1.38456702520816e-05	57	"B2"	6.84996317734564e-05	"Medium effect"	"B2 Medium effect"
"s_Sutterella_wadsworthensis_sv_335"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	0.404164995607205	0	0	0	0.561776372578409	216	-0.44583381516914	6.67467303170708e-05	57	"B2"	0.000244449064278104	"Medium effect"	"B2 Medium effect"
"s_Anaerobutyricum_hallii_sv_520"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.263504138713322	0	0	0	0.387049516968002	0	555	-0.445619301745128	0.000313051910391205	57	"B2"	0.000926830852811755	"Medium effect"	"B2 Medium effect"
"uc_uc_k_sv_675"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.104729877357676	0	0	0	0.153883767979912	0	570	-0.445502132933963	0.000135265609089087	57	"B2"	0.000463767802591154	"Medium effect"	"B2 Medium effect"
"s_Sutterella_wadsworthensis_sv_365"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	0.346009089302523	0	0	0	0.481816746604671	229.5	-0.445187452022117	0.000141445061437432	57	"B2"	0.000465160435281117	"Medium effect"	"B2 Medium effect"
"s_Anthropogastromicrobium_aceti_sv_857"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.168011050847974	0	0	0	0.248932568799258	0	555	-0.442542426610327	0.000313051910391205	57	"B2"	0.000926830852811755	"Medium effect"	"B2 Medium effect"
"s_Roseburia_inulinivorans_sv_1072"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.0667200136515669	0	0	0	0.0993035282822556	0	555	-0.44094097489385	0.000313051910391205	57	"B2"	0.000926830852811755	"Medium effect"	"B2 Medium effect"
"s_Eubacterium_F_sp003491505_sv_164"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.00319090276075133	2.26285043872642	0	0	0.0165804171108993	3.19807896214138	225	-0.439431479295782	0.000212686838956275	57	"B2"	0.000693383683071324	"Medium effect"	"B2 Medium effect"
"s_Blautia_celeris_sv_190"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	1.1661899826513	0	4.93771697605596e-05	0	1.65052116194092	202.5	-0.439431167327799	3.07727480918181e-05	57	"B2"	0.000134541317238647	"Medium effect"	"B2 Medium effect"
"s_Sellimonas_intestinalis_sv_767"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	0.163848826906195	0	0	0	0.232193059415206	229.5	-0.438980821129994	0.000141445061437432	57	"B2"	0.000465160435281117	"Medium effect"	"B2 Medium effect"
"s_Blautia_celeris_sv_184"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	1.24178412803566	0	0.1798685360839	0	1.7601140670356	189	-0.438908662060895	1.38456702520816e-05	57	"B2"	6.84996317734564e-05	"Medium effect"	"B2 Medium effect"
"s_Anaerobutyricum_hallii_sv_618"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.172849342888437	0	0	0	0.25892481166444	0	570	-0.438665850511545	0.000135265609089087	57	"B2"	0.000463767802591154	"Medium effect"	"B2 Medium effect"
"s_Anaerostipes_hadrus_sv_260"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	1.00631582300084	0	0	0	1.42784867446153	216	-0.438540556934975	6.67467303170708e-05	57	"B2"	0.000244449064278104	"Medium effect"	"B2 Medium effect"
"s_Avimicrobium_caecorum_sv_512"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	0.141231581802134	0	0	0	0.200491422672122	243	-0.438365083399054	0.000293180000236546	57	"B2"	0.000916085984118625	"Medium effect"	"B2 Medium effect"
"s_Schaedlerella_glycyrrhizinilytica_A_sv_358"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.540899507719693	0	0	0	0.813014876381967	0	600	-0.43746786528548	2.34020570536416e-05	57	"B2"	0.000107306993319137	"Medium effect"	"B2 Medium effect"
"s_Blautia_A_acetigignens_sv_532"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.564959108027707	0	0	0	0.852489292565828	0	600	-0.436098227746666	2.34020570536416e-05	57	"B2"	0.000107306993319137	"Medium effect"	"B2 Medium effect"
"s_Clostridium_AP_sp000509125_sv_463"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	0.147011008027733	0	0	0	0.210561874755451	256.5	-0.435231985887753	0.000595091543439825	57	"B2"	0.00161361360817337	"Medium effect"	"B2 Medium effect"
"s_Coprobacter_fastidiosus_sv_207"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	0.832613198610789	0	0.000661654074791499	0	1.19333418371712	202.5	-0.434998312196637	3.07727480918181e-05	57	"B2"	0.000134541317238647	"Medium effect"	"B2 Medium effect"
"s_Lachnoclostridium_A_edouardi_sv_654"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.384568216187495	0	0	0	0.582984313766443	0	600	-0.434470907085563	2.34020570536416e-05	57	"B2"	0.000107306993319137	"Medium effect"	"B2 Medium effect"
"s_Eubacterium_F_sp003491505_sv_180"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	1.9642230751252	0	0	0	2.82107070777797	216	-0.434267262685277	6.67467303170708e-05	57	"B2"	0.000244449064278104	"Medium effect"	"B2 Medium effect"
"s_Roseburia_hominis_sv_559"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.477982548015912	0	0	0	0.725142345421702	0	570	-0.434206068230651	0.000135265609089087	57	"B2"	0.000463767802591154	"Medium effect"	"B2 Medium effect"
