"OTU"	"Discrete"	"Continuous"	"Level1"	"N_level1"	"Level2"	"N_level2"	"mean.level1"	"mean.level2"	"median.level1"	"median.level2"	"sd.level1"	"sd.level2"	"statistic"	"EffectSize_r"	"p.value"	"N"	"Dominant"	"q.value"
"s_Bacteroides_finegoldii_sv_159"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.00500595886519133	2.43654352049232	0	1.6440270748136	0.0260117252853337	2.38274658408035	0	0.594429046443095	4.17598630120306e-11	52	"B2"	1.20403164798446e-09
"s_Bacteroides_caccae_sv_18"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	23.1104780704228	0	20.4546606900345	0	18.7494651043847	0	675	0.650419147656049	5.90935778151881e-11	52	"B1"	1.20403164798446e-09
"s_Phocaeicola_massiliensis_sv_19"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	16.2270129551223	0	14.1894402699123	0	12.4612492477512	0	675	0.670558845116028	5.90935778151881e-11	52	"B1"	1.20403164798446e-09
"s_Blautia_pseudococcoides_sv_26"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	7.15586724293467	0	5.51629605795766	0	6.13696206955383	0	675	0.629731941341341	5.90935778151881e-11	52	"B1"	1.20403164798446e-09
"s_Hungatella_hathewayi_sv_27"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	14.2406141337507	0	13.1058123326246	0	9.62984835710641	0	675	0.71547668681378	5.90935778151881e-11	52	"B1"	1.20403164798446e-09
"s_Bacteroides_thetaiotaomicron_sv_32"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	9.39658840809819	0	9.09477985562849	0	4.59593360886465	0	675	0.814284051514931	5.90935778151881e-11	52	"B1"	1.20403164798446e-09
"s_Hungatella_hathewayi_sv_33"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	12.5941077853387	0	11.9332092516369	0	8.24691313797094	0	675	0.726374191892488	5.90935778151881e-11	52	"B1"	1.20403164798446e-09
"s_Clostridium_AQ_innocuum_sv_63"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	5.390846878212	0	5.21010745473769	0	2.52073168223491	0	675	0.825873263316571	5.90935778151881e-11	52	"B1"	1.20403164798446e-09
"uc_uc_k_sv_69"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	3.91239688077928	0	4.10238006453499	0	1.42952627288335	0	675	0.879681605646136	5.90935778151881e-11	52	"B1"	1.20403164798446e-09
"s_Eisenbergiella_tayi_sv_81"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	4.65323817478298	0	4.20665018071654	0	3.37361644443726	0	675	0.691206914657236	5.90935778151881e-11	52	"B1"	1.20403164798446e-09
"s_Phocaeicola_vulgatus_sv_82"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	3.38706046709942	0	2.55558102380868	0	2.68411747797832	0	675	0.659076061025656	5.90935778151881e-11	52	"B1"	1.20403164798446e-09
"s_Eisenbergiella_tayi_sv_84"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	4.47812484687361	0	4.30150566047378	0	2.95972889994234	0	675	0.72324976524131	5.90935778151881e-11	52	"B1"	1.20403164798446e-09
"s_Clostridium_AQ_innocuum_sv_97"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	3.04036312300222	0	2.78506967679642	0	1.09426270759617	0	675	0.882453364726751	5.90935778151881e-11	52	"B1"	1.20403164798446e-09
"s_Clostridium_AQ_innocuum_sv_138"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	2.41965644817337	0	2.41861314037584	0	1.05773985673416	0	675	0.842190754595043	5.90935778151881e-11	52	"B1"	1.20403164798446e-09
"s_Clostridium_AQ_innocuum_sv_145"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	2.37820944554671	0	2.26612434228188	0	1.16727200772358	0	675	0.813360139094331	5.90935778151881e-11	52	"B1"	1.20403164798446e-09
"s_Duodenibacillus_intestinigallinarum_sv_154"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	3.196846671827	0	3.17172627227902	0	2.10635077131888	0	675	0.724295475338017	5.90935778151881e-11	52	"B1"	1.20403164798446e-09
"s_Eisenbergiella_tayi_sv_91"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	4.25609744029821	0.00306832056770833	4.44122602138365	0	2.73419752923458	0.0153416028385417	675	0.732510460584621	8.06580845015722e-11	52	"B1"	1.60332533826296e-09
"s_Bacteroides_xylanisolvens_sv_24"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	19.3110042293317	0	17.1704706223395	0	12.7936947338818	13.5	0.735805840125586	1.12519126534921e-10	52	"B2"	1.87149159440737e-09
"s_Sutterella_wadsworthensis_sv_193"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	1.80477053981641	0	1.85129556438115	0	1.01379660498085	13.5	0.78702352707429	1.12519126534921e-10	52	"B2"	1.87149159440737e-09
"s_CAG-267_sp001917135_sv_206"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	1.96840186615518	0	1.38370112431176	0	1.85398373806211	13.5	0.609488517215124	1.12519126534921e-10	52	"B2"	1.87149159440737e-09
"s_Eisenbergiella_tayi_sv_295"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.954046422323326	0	0.834650247161572	0	0.814566554070928	13.5	0.646328061932996	1.12519126534921e-10	52	"B2"	1.87149159440737e-09
"s_Eisenbergiella_tayi_sv_322"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.848308387750842	0	0.577147872524106	0	0.693780900490596	13.5	0.662192227283494	1.12519126534921e-10	52	"B2"	1.87149159440737e-09
"s_Fournierella_sp900543285_sv_339"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.961492139574044	0	0.8295937665418	0	0.701292874073579	13.5	0.703163709693012	1.12519126534921e-10	52	"B2"	1.87149159440737e-09
"s_Bittarella_massiliensis_sv_417"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.670324168777716	0	0.5630999101959	0	0.362980248062146	13.5	0.797484572446523	1.12519126534921e-10	52	"B2"	1.87149159440737e-09
"s_Collinsella_intestinalis_sv_482"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.607212245960035	0	0.448901897793787	0	0.499946265880512	13.5	0.659732622862946	1.12519126534921e-10	52	"B2"	1.87149159440737e-09
"s_Hungatella_hathewayi_sv_12"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	27.9701822016606	0	27.2643663096913	0	18.1149497795015	0	662.5	0.730057146974863	2.1119199347142e-10	52	"B1"	2.91731313015606e-09
"s_Hungatella_hathewayi_sv_31"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	13.1556468935217	0	11.6094400083755	0	8.94087869155806	0	662.5	0.713759512567001	2.1119199347142e-10	52	"B1"	2.91731313015606e-09
"s_Enterocloster_aldenensis_sv_35"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	10.8795789405207	0	9.45533492490727	0	8.47016500086173	0	662.5	0.665565535447082	2.1119199347142e-10	52	"B1"	2.91731313015606e-09
"s_Enterocloster_aldenensis_sv_39"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	9.77965349321888	0	7.1959781459876	0	8.69911109442191	0	662.5	0.615984171601584	2.1119199347142e-10	52	"B1"	2.91731313015606e-09
"s_Phocaeicola_vulgatus_sv_47"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	7.03882994872246	0	5.55115195737601	0	5.49556253682275	0	662.5	0.664529805694504	2.1119199347142e-10	52	"B1"	2.91731313015606e-09
"s_Blautia_pseudococcoides_sv_50"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	4.46100418052944	0	3.50293883376738	0	3.7933313576776	0	662.5	0.63292733667799	2.1119199347142e-10	52	"B1"	2.91731313015606e-09
"s_Enterocloster_aldenensis_sv_51"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	8.22663966395608	0	8.00597713045568	0	6.74284818511212	0	662.5	0.646631411136012	2.1119199347142e-10	52	"B1"	2.91731313015606e-09
"s_Blautia_pseudococcoides_sv_54"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	3.76052588631433	0	2.46242937407798	0	3.25660498866271	0	662.5	0.626078746507158	2.1119199347142e-10	52	"B1"	2.91731313015606e-09
"s_Phocaeicola_vulgatus_sv_79"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	3.42865482252153	0	2.56465164615112	0	2.83614720798863	0	662.5	0.643224107324392	2.1119199347142e-10	52	"B1"	2.91731313015606e-09
"s_Bilophila_wadsworthia_sv_116"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	2.16535966256802	0	2.10622463635956	0	0.884256853293655	0	662.5	0.857437735033827	2.1119199347142e-10	52	"B1"	2.91731313015606e-09
"s_Bacteroides_thetaiotaomicron_sv_38"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	8.69148652435884	0.281260523202396	8.13387137190671	0	4.26588038229301	1.0776990846334	668	0.796570240508106	2.56208285536311e-10	52	"B1"	3.48016254520155e-09
"s_Enterocloster_aldenensis_sv_42"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	9.75056655327667	0.0106449411001159	9.93408606034561	0	7.62393889169909	0.0532247055005795	662	0.663585548702047	3.10394830048927e-10	52	"B1"	4.14707846704714e-09
"s_Bacteroides_fragilis_sv_67"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	3.00478505493442	0	2.09871953645129	0	4.29861618961105	27	0.452784660134132	4.25395320958751e-10	52	"B2"	4.68509711596462e-09
"s_Hungatella_effluvii_sv_120"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	3.50151088735521	0	1.33364136665771	0	6.49249193879435	27	0.365128550558544	4.25395320958751e-10	52	"B2"	4.68509711596462e-09
"s_Tidjanibacter_inops_sv_122"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	2.17768616251987	0	1.98435374343727	0	1.30460998514339	27	0.767827914522415	4.25395320958751e-10	52	"B2"	4.68509711596462e-09
"s_Bacteroides_fragilis_sv_127"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	1.60307698088179	0	1.02537398850575	0	2.39387035733601	27	0.437547565756376	4.25395320958751e-10	52	"B2"	4.68509711596462e-09
"s_Bacteroides_fragilis_sv_162"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	1.24996392103244	0	0.651974527003391	0	2.15716022035741	27	0.388246523111583	4.25395320958751e-10	52	"B2"	4.68509711596462e-09
"s_Blautia_celeris_sv_169"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	1.82093664853049	0	1.66930049432314	0	1.38614580502178	27	0.688104990679108	4.25395320958751e-10	52	"B2"	4.68509711596462e-09
"s_Blautia_celeris_sv_179"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	1.58360441944828	0	1.63551435138062	0	1.12321892294071	27	0.712835821423183	4.25395320958751e-10	52	"B2"	4.68509711596462e-09
"s_Clostridium_AQ_innocuum_sv_238"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.896205652697103	0	0.569759286481313	0	1.12624684107277	27	0.500204869655039	4.25395320958751e-10	52	"B2"	4.68509711596462e-09
"s_Clostridium_AQ_innocuum_sv_261"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.84493756426718	0	0.49126045483502	0	1.32924044119178	27	0.419400701158671	4.25395320958751e-10	52	"B2"	4.68509711596462e-09
"s_Butyricimonas_paravirosa_sv_359"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	1.01153239857526	0	0.963459044272001	0	0.666826008482954	27	0.737441343454478	4.25395320958751e-10	52	"B2"	4.68509711596462e-09
"s_Alistipes_finegoldii_sv_387"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.462915717466777	0	0.385383617708801	0	0.350422215509414	27	0.690089279299598	4.25395320958751e-10	52	"B2"	4.68509711596462e-09
"s_Enterocloster_lavalensis_sv_457"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.461854472120059	0	0.449614220660267	0	0.283651451246023	27	0.760140133417539	4.25395320958751e-10	52	"B2"	4.68509711596462e-09
"s_Avimicrobium_caecorum_sv_512"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.492951266617863	0	0.421894078059896	0	0.29645525206725	27	0.76664856008805	4.25395320958751e-10	52	"B2"	4.68509711596462e-09
"s_Bacteroides_eggerthii_sv_1"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	148.213094800775	0	98.0538179699523	0	122.917312492129	0	650	0.642263475150562	7.21851740592507e-10	52	"B1"	7.17450205588894e-09
"s_Blautia_pseudococcoides_sv_53"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	4.0361845453228	0	3.2832391654373	0	3.60467592258147	0	650	0.614467231192554	7.21851740592507e-10	52	"B1"	7.17450205588894e-09
"s_Phocaeicola_vulgatus_sv_55"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	5.92500045166522	0	4.40069993014282	0	4.60293122987462	0	650	0.666349845281716	7.21851740592507e-10	52	"B1"	7.17450205588894e-09
"s_Parabacteroides_merdae_sv_143"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	1.94154980310815	0	1.75709156168216	0	1.27162721488191	0	650	0.726306752396131	7.21851740592507e-10	52	"B1"	7.17450205588894e-09
"s_Bacteroides_nordii_sv_148"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	2.06597985610811	0	1.61014098004239	0	1.59383767853484	0	650	0.66888931185562	7.21851740592507e-10	52	"B1"	7.17450205588894e-09
"s_Clostridium_AP_sp000509125_sv_323"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	1.04574363717053	0	0.938815985097135	0	0.57415807128816	0	650	0.782005417322751	7.21851740592507e-10	52	"B1"	7.17450205588894e-09
"s_Clostridium_AP_sp000509125_sv_362"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.844738087282103	0	0.743384891480913	0	0.535327934790261	0	650	0.737255095998846	7.21851740592507e-10	52	"B1"	7.17450205588894e-09
"s_Clostridium_AP_sp000509125_sv_386"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.764231232077063	0	0.672521322054916	0	0.451951349523486	0	650	0.759443358636679	7.21851740592507e-10	52	"B1"	7.17450205588894e-09
"s_Hungatella_effluvii_sv_155"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	2.78322904342349	0	0.973758621688501	0	5.62244871328172	40.5	0.3387858924328	1.53440126156428e-09	52	"B2"	1.38948558686098e-08
"s_Coprobacter_fastidiosus_sv_157"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	2.29131362389102	0	2.18384050034987	0	1.90007141683165	40.5	0.657108036880768	1.53440126156428e-09	52	"B2"	1.38948558686098e-08
"s_Blautia_celeris_sv_184"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	1.56224119473843	0	1.54126803390113	0	1.10969054891432	40.5	0.712332480873526	1.53440126156428e-09	52	"B2"	1.38948558686098e-08
"s_Blautia_celeris_sv_190"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	1.44743527581666	0	1.2690895083238	0	1.07003045550783	40.5	0.698456401006105	1.53440126156428e-09	52	"B2"	1.38948558686098e-08
"s_Clostridium_AQ_innocuum_sv_223"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	1.03051942344927	0	0.685174724959685	0	1.24946275757976	40.5	0.513606275596469	1.53440126156428e-09	52	"B2"	1.38948558686098e-08
"s_Prevotella_intestinigallinarum_sv_303"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	1.12109594633444	0	0.895336021613491	0	0.93368231465228	40.5	0.655522398662725	1.53440126156428e-09	52	"B2"	1.38948558686098e-08
"s_Phocaeicola_vulgatus_sv_327"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	1.40547083109785	0	0.970428021345158	0	1.51965222313086	40.5	0.556976297967066	1.53440126156428e-09	52	"B2"	1.38948558686098e-08
"s_Enterocloster_lavalensis_sv_545"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.366094809989703	0	0.336599193523845	0	0.248601094424828	40.5	0.727605834923017	1.53440126156428e-09	52	"B2"	1.38948558686098e-08
"s_Bacteroides_ovatus_sv_8"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	25.5090171155014	0	20.8192826809152	0	20.5606014121328	0	637.5	0.652833671864132	2.36314514754118e-09	52	"B1"	1.94541746994552e-08
"s_Bacteroides_ovatus_sv_21"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	12.8224920563529	0	10.6833242235403	0	10.513994732702	0	637.5	0.646482430644949	2.36314514754118e-09	52	"B1"	1.94541746994552e-08
"s_Bacteroides_ovatus_sv_23"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	11.7100639252298	0	8.86488605783133	0	9.66506770775123	0	637.5	0.64404535937428	2.36314514754118e-09	52	"B1"	1.94541746994552e-08
"s_Bacteroides_ovatus_sv_28"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	10.0215049294842	0	7.27073433276077	0	8.12569030128256	0	637.5	0.650634283129497	2.36314514754118e-09	52	"B1"	1.94541746994552e-08
"s_Parasutterella_gallistercoris_sv_219"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.788689364005958	0	0.704111988822851	0	0.533435561220727	0	637.5	0.715409542001852	2.36314514754118e-09	52	"B1"	1.94541746994552e-08
"s_Bacteroides_uniformis_sv_294"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.56575799767009	0	0.536429509659864	0	0.346063974227347	0	637.5	0.748749564874067	2.36314514754118e-09	52	"B1"	1.94541746994552e-08
"s_Flavonifractor_plautii_sv_307"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.968207616377027	0	0.941529850876882	0	0.696280150028195	0	637.5	0.694078712915373	2.36314514754118e-09	52	"B1"	1.94541746994552e-08
"uc_uc_k_sv_380"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.518400010843498	0	0.439747843704698	0	0.348437209900259	0	637.5	0.717545379698393	2.36314514754118e-09	52	"B1"	1.94541746994552e-08
"uc_uc_k_sv_401"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.451978862424405	0	0.357809106676086	0	0.313838463450375	0	637.5	0.70635517787924	2.36314514754118e-09	52	"B1"	1.94541746994552e-08
"uc_g_Dialister_sv_16"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	1.52198894535625	10.8040836537384	1.74855543734278	10.0299009528817	1.02946566005171	4.79672103382408	16	0.803696242314199	3.95482815271543e-09	52	"B2"	3.22318494446308e-08
"s_Bacteroides_uniformis_sv_4"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	38.2649396416801	1.03761319236619	34.2429226187208	0	23.1434271926022	2.76288636871979	644	0.741395274743422	4.53683422385894e-09	52	"B1"	3.66091078459905e-08
"s_Hungatella_effluvii_sv_132"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	3.29367832308618	0	1.09034290092041	0	6.36172168380983	54	0.352400038963475	5.28917000822065e-09	52	"B2"	3.91879414245439e-08
"s_Blautia_celeris_sv_199"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	1.33467195080632	0	1.41261147517401	0	0.971701013803066	54	0.703802132194281	5.28917000822065e-09	52	"B2"	3.91879414245439e-08
"s_Prevotella_intestinigallinarum_sv_228"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	1.53764586770876	0	1.15952645762408	0	1.4178021566477	54	0.617525644896591	5.28917000822065e-09	52	"B2"	3.91879414245439e-08
"s_Sutterella_wadsworthensis_sv_335"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.92728038363661	0	0.916878439577175	0	0.615143826032093	54	0.735369636998448	5.28917000822065e-09	52	"B2"	3.91879414245439e-08
"s_Eisenbergiella_tayi_sv_343"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.7544327580876	0	0.575310106445312	0	0.623411763433143	54	0.658403872340525	5.28917000822065e-09	52	"B2"	3.91879414245439e-08
"s_Sutterella_wadsworthensis_sv_365"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.792857680502582	0	0.763212978245105	0	0.57404812975301	54	0.7057284580005	5.28917000822065e-09	52	"B2"	3.91879414245439e-08
"s_Clostridium_AP_sp000509125_sv_446"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.71239800722128	0	0.504898790285767	0	0.899016855791347	54	0.49864485633825	5.28917000822065e-09	52	"B2"	3.91879414245439e-08
"s_Enterocloster_asparagiformis_sv_472"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.402577386148379	0	0.392699059111152	0	0.263711116582566	54	0.739520093209579	5.28917000822065e-09	52	"B2"	3.91879414245439e-08
"s_Holdemania_filiformis_sv_563"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.317390757145392	0	0.312790992736409	0	0.199527708426735	54	0.75279151996361	5.28917000822065e-09	52	"B2"	3.91879414245439e-08
"s_Parabacteroides_distasonis_sv_48"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	7.70132838328126	0	6.7580444680083	0	5.4822195765208	0	625	0.697667996281281	7.42059910697718e-09	52	"B1"	5.08217501864403e-08
"s_Parabacteroides_distasonis_sv_52"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	7.15793069331027	0	6.57205346677849	0	5.02299089530379	0	625	0.702680005665985	7.42059910697718e-09	52	"B1"	5.08217501864403e-08
"s_Parabacteroides_distasonis_sv_78"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	3.67068557715527	0	3.21677944462187	0	2.48078136353808	0	625	0.715673094064639	7.42059910697718e-09	52	"B1"	5.08217501864403e-08
"s_Parabacteroides_distasonis_sv_85"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	3.4878869470023	0	3.51845621564818	0	2.48014239401543	0	625	0.698053525985037	7.42059910697718e-09	52	"B1"	5.08217501864403e-08
