"OTU"	"Discrete"	"Continuous"	"Level1"	"N_level1"	"Level2"	"N_level2"	"mean.level1"	"mean.level2"	"median.level1"	"median.level2"	"sd.level1"	"sd.level2"	"statistic"	"EffectSize_r"	"p.value"	"N"	"Dominant"	"q.value"
"s_Bacteroides_thetaiotaomicron_sv_32"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	10.6023264999983	0	10.7138907602319	0	4.38954895976663	0	810	0.864812746437891	2.66670517404672e-12	57	"B1"	2.50670286360392e-10
"s_Phocaeicola_vulgatus_sv_47"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	8.14606750137882	0	8.55981388534968	0	5.44008671883578	0	810	0.735531388431844	2.66670517404672e-12	57	"B1"	2.50670286360392e-10
"s_Parabacteroides_distasonis_sv_48"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	7.37624407791112	0	6.95082631291553	0	2.21989407641211	0	810	0.918038144623398	2.66670517404672e-12	57	"B1"	2.50670286360392e-10
"s_Parabacteroides_distasonis_sv_52"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	6.88106130508361	0	6.33808758216855	0	2.32756592290244	0	810	0.901326256521613	2.66670517404672e-12	57	"B1"	2.50670286360392e-10
"s_Phocaeicola_vulgatus_sv_55"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	6.63575258359303	0	6.27073154149348	0	4.43346160000285	0	810	0.735383011065901	2.66670517404672e-12	57	"B1"	2.50670286360392e-10
"s_Clostridium_AQ_innocuum_sv_63"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	3.81467917787428	0	2.95402249274143	0	2.70460442295997	0	810	0.715381779497447	2.66670517404672e-12	57	"B1"	2.50670286360392e-10
"s_Parabacteroides_distasonis_sv_78"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	3.82168055882628	0	3.7498031915175	0	1.21902518602395	0	810	0.910092354295989	2.66670517404672e-12	57	"B1"	2.50670286360392e-10
"s_Phocaeicola_vulgatus_sv_79"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	3.90704837964984	0	4.06234836354868	0	2.21126101916334	0	810	0.787038765928681	2.66670517404672e-12	57	"B1"	2.50670286360392e-10
"s_Parabacteroides_distasonis_sv_85"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	3.17749558774315	0	3.19095836917758	0	1.11979007620612	0	810	0.894733147243606	2.66670517404672e-12	57	"B1"	2.50670286360392e-10
"s_Parabacteroides_distasonis_sv_88"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	3.15797330943387	0	3.05381481568274	0	1.18625266392244	0	810	0.883664576974233	2.66670517404672e-12	57	"B1"	2.50670286360392e-10
"s_Parasutterella_excrementihominis_sv_106"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	3.82081525523689	0	2.61554306269651	0	3.02725289142835	0	810	0.676214105840647	2.66670517404672e-12	57	"B1"	2.50670286360392e-10
"s_Parasutterella_excrementihominis_sv_209"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	1.64116681467832	0	1.46583111152771	0	1.14073103163154	0	810	0.72214217626458	2.66670517404672e-12	57	"B1"	2.50670286360392e-10
"s_Phocaeicola_vulgatus_sv_22"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	11.6775260023895	0.0424987849420962	5.20265667612375	0	14.770750094061	0.23277543179347	809	0.498750705918764	4.51319158035001e-12	57	"B1"	3.91606161741139e-10
"s_Bacteroides_thetaiotaomicron_sv_38"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	9.36620255338553	0.0948211113029032	9.36672174151782	0	3.76673191417228	0.408119711710985	808	0.867347164174617	7.32108295161934e-12	57	"B1"	3.94013760078906e-10
"s_Bacteroides_cellulosilyticus_sv_2"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	64.9217724138802	0	60.8519672930052	0	29.381411357353	0	0.832380675732055	8.0339685122472e-12	57	"B2"	3.94013760078906e-10
"s_Bacteroides_cellulosilyticus_sv_6"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	33.8908445637228	0	31.5020146473834	0	15.5837520738513	0	0.828443648173449	8.0339685122472e-12	57	"B2"	3.94013760078906e-10
"s_Bacteroides_cellulosilyticus_sv_7"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	28.2340565069189	0	26.3631998844891	0	12.2829081334576	0	0.841858812378114	8.0339685122472e-12	57	"B2"	3.94013760078906e-10
"s_Parabacteroides_distasonis_sv_15"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	16.6064421783222	0	15.9965855554138	0	8.17491246715318	0	0.810779776206543	8.0339685122472e-12	57	"B2"	3.94013760078906e-10
"s_Bacteroides_thetaiotaomicron_sv_41"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	7.70096759628891	0	6.99571100496685	0	6.48498655998234	0	0.633615425996939	8.0339685122472e-12	57	"B2"	3.94013760078906e-10
"s_Parabacteroides_distasonis_sv_65"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	4.40361185128288	0	4.32916363302948	0	2.22416556768419	0	0.803802071503063	8.0339685122472e-12	57	"B2"	3.94013760078906e-10
"s_Parabacteroides_distasonis_sv_75"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	3.83804437943184	0	3.46387249485818	0	2.11055105042224	0	0.779448415962594	8.0339685122472e-12	57	"B2"	3.94013760078906e-10
"s_Parabacteroides_distasonis_sv_77"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	3.73536117228865	0	3.4817915272824	0	1.99210255736252	0	0.788441828845107	8.0339685122472e-12	57	"B2"	3.94013760078906e-10
"s_Bacteroides_fragilis_sv_125"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	2.53617931525267	0	1.77886568340458	0	2.18058420658513	0	0.62580786068903	8.0339685122472e-12	57	"B2"	3.94013760078906e-10
"uc_uc_k_sv_286"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	1.14619009018769	0	0.885071296546814	0	0.862141783931973	0	795	0.694796079945902	1.08246867873341e-11	57	"B1"	5.08760279004704e-10
"s_Clostridium_AQ_innocuum_sv_145"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	1.4798227923632	0.00283916291514558	1.2376443831895	0	1.08689973492117	0.0155507357305736	794.5	0.702452405380392	1.74099032473598e-11	57	"B1"	7.85534834520872e-10
"s_Bacteroides_fragilis_sv_67"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	5.05450302786809	0	3.27547296697015	0	4.25394886339536	13.5	0.633831087641517	2.82350876796076e-11	57	"B2"	1.02739286782572e-09
"s_Muricomes_contortus_B_sv_76"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	3.22840158177585	0	2.36893789997541	0	2.61328124891973	13.5	0.648353542978705	2.82350876796076e-11	57	"B2"	1.02739286782572e-09
"s_Muricomes_contortus_B_sv_123"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	1.97107090613978	0	1.48480410107826	0	1.60467619847455	13.5	0.646227990852692	2.82350876796076e-11	57	"B2"	1.02739286782572e-09
"s_Bacteroides_fragilis_sv_127"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	2.53620287783888	0	1.53212932100929	0	2.1718164964536	13.5	0.627327002338831	2.82350876796076e-11	57	"B2"	1.02739286782572e-09
"s_Muricomes_contortus_B_sv_135"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	1.83191376170281	0	1.28913069808167	0	1.57035661179654	13.5	0.626933749100266	2.82350876796076e-11	57	"B2"	1.02739286782572e-09
"s_Bacteroides_fragilis_sv_162"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	1.96663581015784	0	1.30660218148865	0	1.54883051796242	13.5	0.658492215310684	2.82350876796076e-11	57	"B2"	1.02739286782572e-09
"s_Phocaeicola_vulgatus_sv_82"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	3.63756896350721	0	3.61859886603859	0	2.67793290094037	0	780	0.70235169738715	4.1988705470725e-11	57	"B1"	1.24640157292047e-09
"s_Parabacteroides_merdae_sv_143"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	2.04037985661332	0	1.7327021364653	0	1.57822816918905	0	780	0.684856266244204	4.1988705470725e-11	57	"B1"	1.24640157292047e-09
"s_Bacteroides_intestinalis_sv_218"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	1.60071178537408	0	0.956656224489796	0	1.77780875272739	0	780	0.549232493142884	4.1988705470725e-11	57	"B1"	1.24640157292047e-09
"s_Parasutterella_gallistercoris_sv_219"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	1.41729361144611	0	0.928694575189873	0	1.50310640164954	0	780	0.566820281116907	4.1988705470725e-11	57	"B1"	1.24640157292047e-09
"s_Bacteroides_intestinalis_sv_263"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	1.23010931341958	0	0.862359248390597	0	1.12642026994304	0	780	0.622641042429058	4.1988705470725e-11	57	"B1"	1.24640157292047e-09
"s_Butyricimonas_paravirosa_sv_419"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.502303501828076	0	0.496670432593532	0	0.274782266534233	0	780	0.796777390380235	4.1988705470725e-11	57	"B1"	1.24640157292047e-09
"s_Butyricimonas_paravirosa_sv_435"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.517104866198694	0	0.425717513651599	0	0.40668779016313	0	780	0.678882117930051	4.1988705470725e-11	57	"B1"	1.24640157292047e-09
"s_Flavonifractor_plautii_sv_124"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.0053100161144769	2.60858503491604	0	2.59956158222012	0.0275916530978504	1.64725762636667	15	0.735264513589393	4.56816670208024e-11	57	"B2"	1.32125436921705e-09
"s_Bacteroides_uniformis_sv_4"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	42.5045763264795	0.524433093089086	19.3983892666371	0	47.3058094506659	1.68185373130602	790.5	0.54344830352053	5.62554508498763e-11	57	"B1"	1.58640371396651e-09
"s_Akkermansia_sp004167605_sv_3"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	68.1196495886637	0	57.7203119026971	0	54.1728540677494	27	0.65490422001327	9.53175614977378e-11	57	"B2"	2.62239535047435e-09
"s_Bacteroides_caccae_sv_18"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	7.20338868544309	0	5.25256148297431	0	7.43147168782108	0	765	0.577354213848415	1.55865122412257e-10	57	"B1"	3.58807873634746e-09
"s_Eisenbergiella_tayi_sv_91"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	2.04746182726275	0	1.39999325274775	0	2.14287395670492	0	765	0.571870355292706	1.55865122412257e-10	57	"B1"	3.58807873634746e-09
"s_Bacteroides_intestinalis_sv_221"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	1.51612669293648	0	0.954017955154592	0	1.47911203677224	0	765	0.598648247750105	1.55865122412257e-10	57	"B1"	3.58807873634746e-09
"s_Bacteroides_uniformis_sv_294"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.961680544019582	0	0.722924735100054	0	0.729584306944397	0	765	0.69176076265445	1.55865122412257e-10	57	"B1"	3.58807873634746e-09
"uc_uc_k_sv_299"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	1.07807588241773	0	0.907605881005636	0	0.860049911073232	0	765	0.673728983133193	1.55865122412257e-10	57	"B1"	3.58807873634746e-09
"uc_uc_k_sv_401"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.527473204398082	0	0.478328112244898	0	0.347064331399079	0	765	0.740414560048189	1.55865122412257e-10	57	"B1"	3.58807873634746e-09
"s_Butyricimonas_paravirosa_sv_423"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.48745875477191	0	0.43077187270143	0	0.370241629861616	0	765	0.691349929981254	1.55865122412257e-10	57	"B1"	3.58807873634746e-09
"s_Butyricimonas_paravirosa_sv_425"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.471682270316776	0	0.488610370509238	0	0.286243509160187	0	765	0.766132568324659	1.55865122412257e-10	57	"B1"	3.58807873634746e-09
"s_Clostridium_AQ_innocuum_sv_138"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	1.64588317138333	0.00681858743714517	1.1274757651827	0	1.3226789543936	0.0373469414964575	763.5	0.669398483154418	2.85906243360987e-10	57	"B1"	6.45004485022386e-09
"s_Phocaeicola_dorei_sv_17"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	23.6276833809253	0	14.8722963984983	0	23.9954986015366	40.5	0.562524849929541	3.09456204268974e-10	57	"B2"	6.58616223425288e-09
"s_Phocaeicola_dorei_sv_100"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	3.89667663863114	0	2.55722210390079	0	3.82771539817316	40.5	0.575228845956743	3.09456204268974e-10	57	"B2"	6.58616223425288e-09
"s_Phocaeicola_dorei_sv_128"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	3.11535488623377	0	2.31334081172194	0	3.04050031936136	40.5	0.577695122747831	3.09456204268974e-10	57	"B2"	6.58616223425288e-09
"s_Flavonifractor_plautii_sv_192"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	1.68199219421719	0.0496127889256456	1.89410851842342	0	1.0278702236652	0.136519998803393	770	0.751481878583262	5.4899713507935e-10	57	"B1"	1.02532136371906e-08
"s_Eisenbergiella_tayi_sv_81"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	2.48341963984284	0	1.77121259309599	0	2.30885740607904	0	750	0.616913394640125	5.5447343250765e-10	57	"B1"	1.02532136371906e-08
"s_Eisenbergiella_tayi_sv_84"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	2.45859101477094	0	1.89410851842342	0	2.39599554710705	0	750	0.599056140595891	5.5447343250765e-10	57	"B1"	1.02532136371906e-08
"s_Parasutterella_gallistercoris_sv_226"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	1.37378465063682	0	0.963899646800072	0	1.29520326052244	0	750	0.611623396502015	5.5447343250765e-10	57	"B1"	1.02532136371906e-08
"s_Parasutterella_gallistercoris_sv_269"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	1.18262335412185	0	0.775389370862574	0	1.12098606801081	0	750	0.609586764646334	5.5447343250765e-10	57	"B1"	1.02532136371906e-08
"s_Desulfovibrio_sp900556755_sv_412"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.567758009506159	0	0.386157017384196	0	0.574350006733842	0	750	0.584839868356833	5.5447343250765e-10	57	"B1"	1.02532136371906e-08
"s_Butyricimonas_paravirosa_sv_455"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.395007726859442	0	0.384126520131427	0	0.269914304502455	0	750	0.727893945738398	5.5447343250765e-10	57	"B1"	1.02532136371906e-08
"s_Bacteroides_uniformis_sv_494"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.446421702225179	0	0.464347287594937	0	0.285483489886184	0	750	0.7496480508952	5.5447343250765e-10	57	"B1"	1.02532136371906e-08
"s_Flavonifractor_plautii_sv_239"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	1.20377017135975	0	1.27255057622293	0	0.73172140295774	54	0.74840608436428	9.67348959489242e-10	57	"B2"	1.75995101016752e-08
"s_Bacteroides_eggerthii_sv_1"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	75.7392592079065	0	73.6856308075151	0	55.0135307822347	0	735	0.707037903278914	1.89294025266685e-09	57	"B1"	3.23520697728516e-08
"uc_uc_k_sv_69"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	4.29362305553016	0	3.63042352402254	0	3.30271924891825	0	735	0.686840798120347	1.89294025266685e-09	57	"B1"	3.23520697728516e-08
"s_Bilophila_wadsworthia_sv_116"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	2.44883227688794	0	2.38197555623254	0	2.03605869011269	0	735	0.658628603488326	1.89294025266685e-09	57	"B1"	3.23520697728516e-08
"s_Bacteroides_intestinalis_sv_240"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	1.40075642914435	0	0.86154374540286	0	1.42489171247763	0	735	0.582727708109616	1.89294025266685e-09	57	"B1"	3.23520697728516e-08
"s_Alistipes_shahii_sv_189"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	1.17240445378331	0	0.881851023963652	0	1.15058816990726	67.5	0.575582695646572	2.91498660942603e-09	57	"B2"	4.90761924691426e-08
"s_Bacteroides_ovatus_sv_25"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	19.944142695163	0	25.0412814885985	0	15.3305755741739	0	720	0.687091219573691	6.21039485884921e-09	57	"B1"	1.00076077154027e-07
"s_Enterocloster_aldenensis_sv_42"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	7.64014376489705	0	1.24365309183673	0	14.0222470101335	0	720	0.370346070729362	6.21039485884921e-09	57	"B1"	1.00076077154027e-07
"s_Sellimonas_intestinalis_sv_448"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.517685476451816	0	0.346915620056215	0	0.583866135076557	0	720	0.543386329319675	6.21039485884921e-09	57	"B1"	1.00076077154027e-07
"s_Bacteroides_thetaiotaomicron_sv_10"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	19.8999548762896	4.83161120795533	19.9090936784669	4.25131615096121	8.15495743304141	3.74294225518521	767	0.768893802316539	7.56354571383133e-09	57	"B1"	1.20164500918334e-07
"s_Clostridium_AQ_innocuum_sv_223"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	1.06839798686784	0	0.67479073237268	0	1.27889872668132	81	0.500363799018154	8.47748090583238e-09	57	"B2"	1.30994499476424e-07
"s_Alistipes_finegoldii_sv_357"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	0.665723847813836	0	0.590496526340043	0	0.669569501794505	81	0.56621952560814	8.47748090583238e-09	57	"B2"	1.30994499476424e-07
"s_Clostridium_AQ_innocuum_sv_97"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	2.33682974514165	0.40744808803494	1.85661151396856	0	1.86222520686837	1.21192403379908	740	0.529082184278822	1.92097823363796e-08	57	"B1"	2.76465727510278e-07
"s_Bacteroides_xylanisolvens_sv_29"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	18.0377052652576	0	23.0868400065615	0	13.9159299397171	0	705	0.685785179903953	1.96074984049842e-08	57	"B1"	2.76465727510278e-07
"s_Blautia_A_caecimuris_sv_45"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	5.5753048462839	0	4.46446343092893	0	5.22211417144191	0	705	0.614100256921738	1.96074984049842e-08	57	"B1"	2.76465727510278e-07
"uc_uc_k_sv_237"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	1.27084983512571	0	1.22442553192408	0	1.0277942432053	0	705	0.668760671820571	1.96074984049842e-08	57	"B1"	2.76465727510278e-07
"s_Mediterraneibacter_torques_sv_316"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	1.22670326320703	0	1.14030831257507	0	1.21398009019	0	705	0.593210379591329	1.96074984049842e-08	57	"B1"	2.76465727510278e-07
"uc_uc_k_sv_380"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.465815192386145	0	0.410899713985204	0	0.399650525998508	0	705	0.647024006515427	1.96074984049842e-08	57	"B1"	2.76465727510278e-07
"s_Bittarella_massiliensis_sv_488"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.326625993690714	0	0.272936971162457	0	0.316909800344223	0	705	0.600732222753471	1.96074984049842e-08	57	"B1"	2.76465727510278e-07
"s_Bacteroides_fragilis_sv_165"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	1.95243136761447	0	1.30653227604098	0	1.79237607209659	94.5	0.601011592227144	2.38219074770209e-08	57	"B2"	3.27696483342434e-07
"s_Clostridium_AQ_innocuum_sv_238"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	1.03433656972914	0	0.584855245867858	0	1.27002296085644	94.5	0.490909490581885	2.38219074770209e-08	57	"B2"	3.27696483342434e-07
"s_Bacteroides_ovatus_sv_5"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	57.6204886053149	0	75.4552234048214	0	44.6382953560067	0	690	0.684302365335068	5.96531528427613e-08	57	"B1"	7.15837834113135e-07
"s_Enterocloster_aldenensis_sv_35"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	8.77406378439598	0	0.780482108361265	0	16.3915617570599	0	690	0.364723249482454	5.96531528427613e-08	57	"B1"	7.15837834113135e-07
"s_Enterocloster_aldenensis_sv_40"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	7.63227842698062	0	0.956656224489796	0	14.1300943988431	0	690	0.367583509824315	5.96531528427613e-08	57	"B1"	7.15837834113135e-07
"s_Blautia_A_caecimuris_sv_89"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	2.14820608094249	0	1.84084859952351	0	2.08039837542805	0	690	0.601444835669607	5.96531528427613e-08	57	"B1"	7.15837834113135e-07
"s_Bacteroides_nordii_sv_148"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	1.71926851922745	0	1.23269914195561	0	1.61467139382667	0	690	0.613087062780171	5.96531528427613e-08	57	"B1"	7.15837834113135e-07
"uc_uc_k_sv_230"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	1.36549718412356	0	1.56938758418413	0	1.06462411497588	0	690	0.682010975443754	5.96531528427613e-08	57	"B1"	7.15837834113135e-07
"s_Otoolea_symbiosa_sv_268"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.905704384601057	0	0.928694575189873	0	0.76897538143487	0	690	0.650900569580881	5.96531528427613e-08	57	"B1"	7.15837834113135e-07
"s_Enterocloster_bolteae_sv_277"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	1.24956261413596	0	0.516926247241716	0	1.60366153209652	0	690	0.494759838486156	5.96531528427613e-08	57	"B1"	7.15837834113135e-07
"s_Otoolea_symbiosa_sv_288"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0.88275542480511	0	0.977220741018477	0	0.724278480861232	0	690	0.663501364145902	5.96531528427613e-08	57	"B1"	7.15837834113135e-07
"s_Mediterraneibacter_torques_sv_305"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	1.31075089645149	0	1.48951146319636	0	1.07788265378346	0	690	0.662669550419809	5.96531528427613e-08	57	"B1"	7.15837834113135e-07
"s_Mediterraneibacter_torques_sv_308"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	1.3407747197572	0	1.28406160620376	0	1.2482263247521	0	690	0.616399448434604	5.96531528427613e-08	57	"B1"	7.15837834113135e-07
"s_Mediterraneibacter_torques_sv_348"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	1.08988173558596	0	1.05232184693878	0	0.938524872467141	0	690	0.645655608366451	5.96531528427613e-08	57	"B1"	7.15837834113135e-07
"s_Barnesiella_intestinihominis_sv_175"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	1.29189367785114	0	1.11366978949016	0	1.27974174783653	108	0.572022260905563	6.47534780995653e-08	57	"B2"	7.53009518518656e-07
"s_Clostridium_AQ_innocuum_sv_261"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	0.914629440369016	0	0.480801687027977	0	1.31443287189509	108	0.434049074772514	6.47534780995653e-08	57	"B2"	7.53009518518656e-07
"s_Alistipes_finegoldii_sv_387"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	0.562342813788337	0	0.360605763714418	0	0.691689958832885	108	0.490260757611582	6.47534780995653e-08	57	"B2"	7.53009518518656e-07
"uc_g_Dialister_sv_16"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	1.64419109738702	18.1698966436421	0.997769773503185	14.6528956089905	1.82019225332351	19.3082999217012	76	0.507932682329407	1.28223542737565e-07	57	"B2"	1.47587914497932e-06
"s_Clostridium_AQ_innocuum_sv_215"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	0	1.08704392786964	0	0.68370154229762	0	1.4188931732593	121.5	0.46845465732567	1.70458468881629e-07	57	"B2"	1.63251744190196e-06
"s_Hungatella_hathewayi_sv_31"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	7.7277427316062	0	2.17190112856002	0	12.8950956087566	0	675	0.40149974247065	1.75119335523171e-07	57	"B1"	1.63251744190196e-06
"s_Hungatella_hathewayi_sv_33"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	7.26920881452119	0	1.91316489363138	0	12.0191737679083	0	675	0.40458605379837	1.75119335523171e-07	57	"B1"	1.63251744190196e-06
"s_Blautia_A_caecimuris_sv_43"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	5.25556999204481	0	4.87894674489796	0	4.93042890374135	0	675	0.61350152645061	1.75119335523171e-07	57	"B1"	1.63251744190196e-06
"s_Enterocloster_clostridioformis_sv_44"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	5.839785401015	0	6.06077078128175	0	5.2329282395589	0	675	0.630790265358666	1.75119335523171e-07	57	"B1"	1.63251744190196e-06
"s_Enterocloster_clostridioformis_sv_49"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	5.29240296972898	0	4.78620635876113	0	4.96629425563972	0	675	0.613401597715036	1.75119335523171e-07	57	"B1"	1.63251744190196e-06
"s_Bacteroides_uniformis_sv_59"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	7.55085596592165	0	4.96670432593532	0	7.98183716824402	0	675	0.568070382595189	1.75119335523171e-07	57	"B1"	1.63251744190196e-06
"s_Barnesiella_intestinihominis_sv_92"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	4.7136893576548	0	5.08310809787688	0	3.76677476639549	0	675	0.673115890443317	1.75119335523171e-07	57	"B1"	1.63251744190196e-06
"s_Blautia_A_fusiformis_sv_94"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	5.89360932870582	0	5.63850277793852	0	5.36159034547545	0	675	0.625108373086786	1.75119335523171e-07	57	"B1"	1.63251744190196e-06
"s_Blautia_A_fusiformis_sv_99"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	5.42781438915399	0	5.80224814979721	0	4.97404234887225	0	675	0.622356562149057	1.75119335523171e-07	57	"B1"	1.63251744190196e-06
"s_Blautia_A_fusiformis_sv_113"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	4.55438000256612	0	4.96670432593532	0	3.94780360384872	0	675	0.643205798747887	1.75119335523171e-07	57	"B1"	1.63251744190196e-06
"s_Bacteroides_uniformis_sv_115"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	3.45229664448342	0	2.05763464931606	0	3.65422060656067	0	675	0.567560942691822	1.75119335523171e-07	57	"B1"	1.63251744190196e-06
"s_Blautia_A_fusiformis_sv_129"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	4.17767298001616	0	4.2253917214457	0	3.75599184872564	0	675	0.629543374159171	1.75119335523171e-07	57	"B1"	1.63251744190196e-06
"s_Bacteroides_uniformis_sv_130"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	3.25414844853045	0	1.91572881143219	0	3.47109107710757	0	675	0.56462566671251	1.75119335523171e-07	57	"B1"	1.63251744190196e-06
"s_Blautia_A_fusiformis_sv_133"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	4.11561486770172	0	4.16137063475713	0	3.73048929415568	0	675	0.626478600492535	1.75119335523171e-07	57	"B1"	1.63251744190196e-06
"s_Blautia_A_fusiformis_sv_142"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	3.91120252512153	0	4.24546091515371	0	3.49357842959603	0	675	0.631989105434851	1.75119335523171e-07	57	"B1"	1.63251744190196e-06
"s_Blautia_A_fusiformis_sv_146"	"enterotype"	"Abundance"	"B1"	27	"B2"	30	3.72982635182227	0	3.75533114302796	0	3.38504364213639	0	675	0.626006788369498	1.75119335523171e-07	57	"B1"	1.63251744190196e-06
