"Discrete"	"Continuous"	"Mean.HC"	"Mean.SpAHigh"	"Mean.SpALow"	"SD.HC"	"SD.SpAHigh"	"SD.SpALow"	"N.HC"	"N.SpAHigh"	"N.SpALow"	"Kruskal.Wallis.chi.squared"	"Effsize_eta2"	"p.value"	"Total_N"	"p.adjust"
"Disease_activity"	"Richness"	275.4	238.553846153846	264.809523809524	71.8380657611805	78.5224949395933	84.194785496264	40	65	21	4.33618045835941	0.0189933370598326	0.114395878340261	126	0.343187635020783
"Disease_activity"	"InvSimpson"	42.9583753397649	39.7672075269008	43.7314089131996	12.3351418841584	11.8575543636736	9.9538994376607	40	65	21	1.91059414276515	-0.000726876888088222	0.38469784485559	126	0.38469784485559
"Disease_activity"	"Pielou"	0.786945608881066	0.793018521340258	0.794609611645958	0.0351647356736321	0.0328471375886828	0.0190615535393589	40	65	21	2.10188101487313	0.000828300933927879	0.349608784776732	126	0.38469784485559
