Feature	beta	se	W	p.value	q.value	diffabn
Clostridium_species_incertae_sedis__meta_mOTU_v25_12399_	-0.193981460806724	0.146503027152033	-1.3240781748859	0.185477083144254	0.656013250339022	FALSE
Actinomyces_viscosus_oris__ref_mOTU_v25_02019_	0.0975380648625716	0.0738179481601432	1.32133264732541	0.186390472827306	0.656013250339022	FALSE
Bacteria_species_incertae_sedis__meta_mOTU_v25_12280_	-0.162052206180886	0.12312222559039	-1.31618970826609	0.188110377140435	0.656296204689961	FALSE
Clostridium_species_incertae_sedis__ext_mOTU_v26_18142_	0.145722710916356	0.111387180487328	1.30825387875703	0.190787212900862	0.65832071264693	FALSE
Barnesiella_intestinihominis__ref_mOTU_v25_03595_	-0.260553117270824	0.199099761724812	-1.30865609789604	0.190650869257808	0.65832071264693	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_14315_	-0.177108040904431	0.136016986101275	-1.30210237692343	0.192881390739258	0.661909909203575	FALSE
Clostridiales_species_incertae_sedis__ext_mOTU_v26_17908_	-0.101290919373082	0.0785442079018895	-1.28960393234349	0.19718820970262	0.662214950231257	FALSE
Clostridiales_species_incertae_sedis__ext_mOTU_v26_16398_	-0.129467293775408	0.100197626752567	-1.29211936421529	0.196315810856457	0.662214950231257	FALSE
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_17811_	-0.11415124299371	0.0881421744707338	-1.29508085861454	0.19529233731488	0.662214950231257	FALSE
Clostridiales_Family_XIII__Incertae_Sedis_species_incertae_sedis__ext_mOTU_v26_17501_	-0.170212354660591	0.131107931045546	-1.29826131266964	0.194197555646719	0.662214950231257	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12390_	-0.14317047826349	0.111677421249502	-1.28200021688922	0.199842570143129	0.667559223669601	FALSE
Clostridiales_species_incertae_sedis__ext_mOTU_v26_16179_	0.13990716763445	0.10976777900221	1.27457409547873	0.202460031191359	0.672724336445364	FALSE
Parabacteroides_johnsonii__ref_mOTU_v25_05400_	-0.232277585838479	0.183306053344697	-1.26715720294132	0.205099085092125	0.675165692262376	FALSE
Bacteroides_stercoris__ref_mOTU_v25_01579_	-0.438637359295878	0.346346515765477	-1.2664696751068	0.205344979653047	0.675165692262376	FALSE
Clostridium_sp___ref_mOTU_v25_03680_	-0.215292385761124	0.1705940803901	-1.26201557093195	0.206943183486593	0.676876662654064	FALSE
Lachnospiraceae_species_incertae_sedis__ext_mOTU_v26_18295_	0.0750279130620772	0.0598941440250739	1.25267527040152	0.210323909333328	0.684370026224508	FALSE
Prevotella_species_incertae_sedis__meta_mOTU_v25_12765_	0.311340470607383	0.255571599199119	1.21821231929927	0.223143299368812	0.688738624691029	FALSE
Butyricicoccus_species_incertae_sedis__meta_mOTU_v25_12617_	-0.290583949419072	0.233759752496704	-1.24308802655483	0.213835397497224	0.688738624691029	FALSE
Clostridiales_species_incertae_sedis__ext_mOTU_v26_17903_	-0.0943329798074191	0.0792347577918554	-1.19055049117744	0.233830097308923	0.688738624691029	FALSE
Lentisphaerae_bacterium_ADurb_Bin242__meta_mOTU_v25_12416_	0.108369489924182	0.088601177460155	1.22311568571328	0.221286004927656	0.688738624691029	FALSE
Coprococcus_comes__ref_mOTU_v25_03690_	-0.229334724575187	0.190846018267208	-1.20167413843599	0.229489804736294	0.688738624691029	FALSE
Clostridiales_Family_XIII__Incertae_Sedis_species_incertae_sedis__ext_mOTU_v26_16322_	0.0940475282864465	0.0784599628824382	1.19866903872188	0.23065666154125	0.688738624691029	FALSE
Clostridium_sp___ref_mOTU_v25_03675_	-0.125900886918983	0.104173927998921	-1.20856426686999	0.226830291475864	0.688738624691029	FALSE
Clostridiales_species_incertae_sedis__ext_mOTU_v26_16178_	0.0853551237490332	0.0697435345989157	1.22384281553692	0.221011529166295	0.688738624691029	FALSE
Sutterella_species_incertae_sedis__ext_mOTU_v26_26637_	-0.172998899083403	0.145602628685895	-1.18815780075378	0.234771245694182	0.688738624691029	FALSE
Collinsella_species_incertae_sedis__ext_mOTU_v26_17330_	0.0981245162508649	0.0806078595778328	1.21730705621973	0.223487410593387	0.688738624691029	FALSE
Roseburia_species_incertae_sedis__meta_mOTU_v25_12366_	-0.448806028033154	0.367527295539247	-1.2211501934153	0.222029158185246	0.688738624691029	FALSE
Clostridiales_species_incertae_sedis__ext_mOTU_v26_18262_	0.0801953325764484	0.067643155044429	1.1855646373055	0.235794274376706	0.688738624691029	FALSE
Rikenellaceae_sp___ref_mOTU_v25_03593_	-0.269223040884366	0.222783663914424	-1.20845054863529	0.226874006302802	0.688738624691029	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12327_	-0.32174751555447	0.259638641863673	-1.23921275063289	0.215266719805224	0.688738624691029	FALSE
Ruminococcus_sp___ref_mOTU_v25_03681_	-0.220102764943777	0.183414256906942	-1.20003084087106	0.230127362930893	0.688738624691029	FALSE
Ruminococcus_callidus__ref_mOTU_v25_11153_	-0.389810625287685	0.317775109363981	-1.22668709348533	0.219940220503366	0.688738624691029	FALSE
Collinsella_species_incertae_sedis__ext_mOTU_v26_17328_	0.176610378655822	0.14792005757587	1.1939582876733	0.232494285130433	0.688738624691029	FALSE
Lachnospiraceae_species_incertae_sedis__ext_mOTU_v26_17876_	0.068992080871808	0.0570629238286348	1.20905267804008	0.226642607925254	0.688738624691029	FALSE
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_17453_	-0.108884268703998	0.0887223357650665	-1.22724754443255	0.219729564607775	0.688738624691029	FALSE
Ruminococcaceae_species_incertae_sedis__meta_mOTU_v25_13305_	0.214410184600049	0.18055996141005	1.18747358454029	0.235040870009358	0.688738624691029	FALSE
Firmicutes_bacterium_CAG_313__ref_mOTU_v25_07737_	0.0972091012516469	0.0813808200219285	1.19449645783187	0.232283825483519	0.688738624691029	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12521_	-0.331442122873796	0.275482574606901	-1.2031328055749	0.228924932253609	0.688738624691029	FALSE
Blautia_species_incertae_sedis__ext_mOTU_v26_27003_	-0.22039250592758	0.188586116072165	-1.16865711282396	0.242541807617648	0.689830961006668	FALSE
Alistipes_finegoldii__ref_mOTU_v25_03682_	-0.245881633336631	0.211219393171819	-1.16410538655708	0.244381305986857	0.689830961006668	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12487_	-0.193994482248904	0.164292997991193	-1.18078362815744	0.237688689515673	0.689830961006668	FALSE
Verrucomicrobia_bacterium_CAG_312_58_20__meta_mOTU_v25_12743_	-0.148670190881053	0.127863667995718	-1.16272427665717	0.244941388641517	0.689830961006668	FALSE
Oscillibacter_sp___ref_mOTU_v25_03341_	-0.216962585099502	0.18639366687016	-1.16400191456417	0.244423235886718	0.689830961006668	FALSE
Ruminococcaceae_bacterium_D16__ref_mOTU_v25_11463_	0.191117176336646	0.164375214907704	1.16268852602843	0.244955898574024	0.689830961006668	FALSE
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_17927_	-0.12112869749281	0.103658303578938	-1.16853829660224	0.242589700949929	0.689830961006668	FALSE
Ruminococcaceae_species_incertae_sedis__meta_mOTU_v25_12664_	0.199032725420855	0.170358538140428	1.16831670190073	0.242679040768221	0.689830961006668	FALSE
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_17317_	-0.0995922461291761	0.0862074950806855	-1.15526203418813	0.247983138145908	0.695238440873348	FALSE
Eggerthella_sp__CAG_368__meta_mOTU_v25_13928_	0.105338582005207	0.0925298084448431	1.13842861857862	0.254941549561021	0.703689666661934	FALSE
Alistipes_shahii__ref_mOTU_v25_01014_	-0.289488943157844	0.255174951206311	-1.13447241506001	0.256596438345517	0.703689666661934	FALSE
Clostridiales_bacterium__mags_db_all_125_	0.110005345823754	0.0967740237178529	1.13672390169988	0.255653724179173	0.703689666661934	FALSE
Alistipes_species_incertae_sedis__ext_mOTU_v26_18141_	0.0999805054194648	0.0881302158925473	1.134463411974	0.256600212843285	0.703689666661934	FALSE
uncultured_Anaerotruncus_sp___ref_mOTU_v25_12068_	0.0890085553841369	0.0778451120872743	1.14340583496555	0.252870130983116	0.703689666661934	FALSE
Firmicutes_bacterium_CAG_341__ref_mOTU_v25_07738_	-0.238488381472435	0.211307476264437	-1.12863200909173	0.259053101900991	0.705805088084695	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12691_	-0.233573004424027	0.207389628996137	-1.12625209637835	0.260058827964746	0.705805088084695	FALSE
Holdemania_massiliensis__ref_mOTU_v25_07383_	0.0654874041161679	0.0582298626786723	1.12463607337604	0.260743280948486	0.705805088084695	FALSE
Oscillibacter_species_incertae_sedis__ext_mOTU_v26_17998_	0.131826113928143	0.118193310323409	1.11534327592172	0.2647033472178	0.710953921735373	FALSE
Dialister_invisus__ref_mOTU_v25_03691_	-0.434370784713901	0.389618448188525	-1.11486195464677	0.264909582302671	0.710953921735373	FALSE
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_16294_	-0.0758517921145906	0.0683910626380713	-1.10908924629526	0.267391683511562	0.711372239298667	FALSE
Bacteroides_species_incertae_sedis__ext_mOTU_v26_17779_	-0.263501219398798	0.238116273956879	-1.10660735203053	0.268463727251249	0.711372239298667	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12265_	0.363497503202329	0.328312733503445	1.10716845893677	0.268221101610173	0.711372239298667	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12623_	0.0897534063017563	0.081422537392801	1.10231649830274	0.270324099239138	0.713292161017556	FALSE
Collinsella_species_incertae_sedis__ext_mOTU_v26_28721_	-0.118164223171753	0.107602324234451	-1.09815679180209	0.272136029973156	0.715068731477582	FALSE
Clostridium_sp___ref_mOTU_v25_03599_	0.101103535012986	0.0926791010229821	1.09089896100649	0.2753173443629	0.720413717749589	FALSE
Adlercreutzia_equolifaciens__ref_mOTU_v25_08094_	-0.156078599761472	0.14346002026443	-1.08795885762307	0.2766132707362	0.720801385984785	FALSE
Butyricicoccus_sp__BB10__meta_mOTU_v25_13554_	0.114451878720219	0.10765820048919	1.06310414069861	0.287734726892738	0.734288105255342	FALSE
Prevotellaceae_species_incertae_sedis__ext_mOTU_v26_26669_	0.0851844391944285	0.0801404899605768	1.06293883698905	0.287809689224977	0.734288105255342	FALSE
Blautia_obeum__ref_mOTU_v25_05140_	-0.184894226729559	0.172221739256259	-1.0735823916773	0.283009893023273	0.734288105255342	FALSE
Clostridium__clostridioforme_bolteae__ref_mOTU_v25_03442_	0.127897113272866	0.119971024443176	1.06606669290754	0.28639349465628	0.734288105255342	FALSE
Alistipes_species_incertae_sedis__ext_mOTU_v26_17843_	-0.184636746934569	0.173416927595704	-1.06469852450058	0.287012378003629	0.734288105255342	FALSE
Lactobacillus_sakei__ref_mOTU_v25_01607_	0.080438906733188	0.075832242717273	1.06074809145617	0.288804398086098	0.734288105255342	FALSE
Clostridium_sp__CAG_7__ref_mOTU_v25_07647_	-0.169020088888508	0.161608135018992	-1.04586374237067	0.295623946429159	0.748596122409321	FALSE
Bacteroides_clarus__ref_mOTU_v25_01578_	-0.226418304343145	0.21743154002109	-1.04133146608437	0.297721737769536	0.75088052738662	FALSE
Roseburia_species_incertae_sedis__meta_mOTU_v25_12537_	-0.19963757106104	0.195349999139407	-1.02194815428984	0.306805439449997	0.751000899730585	FALSE
Clostridiales_sp___ref_mOTU_v25_02968_	-0.113509686840187	0.111347183361454	-1.01942126790683	0.308003013499242	0.751000899730585	FALSE
Lachnospira_sp___ref_mOTU_v25_05263_	0.0787152881177316	0.0768960339134525	1.0236586220601	0.305996545816443	0.751000899730585	FALSE
Clostridium_sp__CAG_343__meta_mOTU_v25_12430_	-0.120257486702682	0.118095544858912	-1.01830671805912	0.308532216768298	0.751000899730585	FALSE
Clostridiales_species_incertae_sedis__ext_mOTU_v26_16181_	0.111974020747765	0.108582388586013	1.0312355641271	0.302430366821969	0.751000899730585	FALSE
Lachnospiraceae_species_incertae_sedis__ext_mOTU_v26_16332_	0.0687458456890177	0.067265888335779	1.02200160274181	0.306780141838198	0.751000899730585	FALSE
Bifidobacterium_longum__ref_mOTU_v25_01099_	-0.246408330116134	0.240984067747867	-1.02250880076413	0.306540149426962	0.751000899730585	FALSE
Holdemania_sp__Marseille_P2844__ref_mOTU_v25_05920_	0.0776902358781323	0.0759771040197653	1.02254800153901	0.306521605858865	0.751000899730585	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13660_	0.0714316403024537	0.0700909919205733	1.01912725651535	0.308142555711149	0.751000899730585	FALSE
3576_009_bin_11_clean__mags_db_all_4_	-0.142975871355454	0.1407881100005	-1.0155393900447	0.309848779893733	0.751293566692139	FALSE
Ruminococcaceae_bacterium_D5__ref_mOTU_v25_08483_	0.0798715077387563	0.0799462181707306	0.999065491355516	0.317762966645018	0.75178581031741	FALSE
Romboutsia_timonensis__ref_mOTU_v25_09389_	-0.0855057042276054	0.0857040101098884	-0.997686153984758	0.318431569338266	0.75178581031741	FALSE
Ruminococcus_species_incertae_sedis__ext_mOTU_v26_26708_	-0.146031861646672	0.146154951618331	-0.999157811827134	0.317718249252851	0.75178581031741	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13332_	-0.141254566817996	0.140654708368644	-1.00426475911336	0.31525101514921	0.75178581031741	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12323_	-0.132470406539604	0.132088735960001	-1.00288950134036	0.315914178660779	0.75178581031741	FALSE
Dehalococcoidales_species_incertae_sedis__meta_mOTU_v25_12342_	-0.294685801256859	0.292518725914116	-1.00740833030765	0.313738589803468	0.75178581031741	FALSE
Coriobacteriia_bacterium__mags_db_all_1_	0.0981433177184541	0.0979279139165996	1.00219961595463	0.31624719325902	0.75178581031741	FALSE
Bacteroides_species_incertae_sedis__ext_mOTU_v26_26380_	-0.0788603166280344	0.0795948202279282	-0.99077196734925	0.321796940463664	0.756885687682325	FALSE
Collinsella_species_incertae_sedis__meta_mOTU_v25_12451_	0.168635662041419	0.171416402644749	0.983777861625688	0.325224746689565	0.75926074691839	FALSE
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_17884_	-0.0794240993688807	0.0806187632218866	-0.985181317533762	0.324535015740062	0.75926074691839	FALSE
Firmicutes_bacterium_CAG_114__ref_mOTU_v25_07728_	-0.248140447811743	0.253895783941455	-0.977331895629118	0.328404867395577	0.761026777580895	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13200_	-0.146208300386995	0.149234407637178	-0.979722456113877	0.327223138217251	0.761026777580895	FALSE
Clostridium_species_incertae_sedis__ext_mOTU_v26_17477_	-0.122246678396721	0.125513725873148	-0.973970596014903	0.33007113913128	0.762076012406043	FALSE
Alistipes_finegoldii_onderdonkii__ref_mOTU_v25_03069_	-0.246856333267607	0.254225257082396	-0.971014194658082	0.331541210087221	0.762666226867307	FALSE
Roseburia_hominis__ref_mOTU_v25_00861_	-0.1891623459859	0.196345132384073	-0.963417547911898	0.335338023554733	0.768584959096248	FALSE
Clostridiales_species_incertae_sedis__ext_mOTU_v26_26621_	-0.155867269671026	0.162702128747744	-0.957991581736986	0.338067003526686	0.772022102599122	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13749_	-0.0896959205443499	0.0939017398155759	-0.955210422304355	0.339471296261301	0.772420195840932	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12425_	-0.1463058599415	0.153902144341497	-0.950642114620953	0.341786082063475	0.774776810437565	FALSE
Clostridium_sp__AT4__meta_mOTU_v25_12609_	0.101362649556313	0.106888290503261	0.948304525023915	0.342974447932552	0.774776810437565	FALSE
Desulfovibrio_species_incertae_sedis__ext_mOTU_v26_16415_	-0.110967124418556	0.118752866946277	-0.934437435255831	0.350078294905485	0.787989853765752	FALSE
Collinsella_species_incertae_sedis__ext_mOTU_v26_17346_	0.0883643506183975	0.0956010305069745	0.924303327587571	0.355328410754007	0.789101172012317	FALSE
Eggerthella_lenta__Eggerthella_sp__1_3_56FAA_Eggerthella_lenta_Eggerthella_sp__HGA1___mags_db_all_36_	0.0952531003562488	0.102854626021994	0.926094469838235	0.354396887688706	0.789101172012317	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12755_	-0.178828717147978	0.19358256521423	-0.923785243521671	0.355598139617016	0.789101172012317	FALSE
Lachnospiraceae_species_incertae_sedis__ext_mOTU_v26_16404_	0.0492888854868816	0.0529730305577819	0.930452439059879	0.35213687843284	0.789101172012317	FALSE
Streptococcus_sp___ref_mOTU_v25_00283_	0.0737820978219628	0.0803014021813927	0.918814563851532	0.358192573460474	0.792059634271751	FALSE
Veillonella_atypica__ref_mOTU_v25_01941_	0.0514962160838192	0.0563877170023041	0.913252368094899	0.36110982737959	0.793566798855328	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13147_	-0.180464284522954	0.197726193239041	-0.912697916076207	0.361401440243032	0.793566798855328	FALSE
Acinetobacter_sp___ref_mOTU_v25_03673_	0.104528529643057	0.115164768923713	0.907643289001846	0.364066715339438	0.793867698726274	FALSE
Bacteroides_intestinalis__ref_mOTU_v25_02809_	-0.10619664504961	0.116891668649104	-0.908504825680952	0.36361156534349	0.793867698726274	FALSE
Subdoligranulum_sp__CAG_314__ref_mOTU_v25_07715_	-0.160999260085943	0.177869905737049	-0.905151770440321	0.365384988606071	0.79398537316475	FALSE
Clostridium__symbiosum__ref_mOTU_v25_04652_	0.0793114068745263	0.0881309425047749	0.899926911257409	0.368159147645463	0.795431408277164	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12351_	-0.107055137296583	0.119065309089957	-0.899129545917529	0.368583662115692	0.795431408277164	FALSE
Ruminococcaceae_species_incertae_sedis__meta_mOTU_v25_12264_	-0.227636288444437	0.25678522430092	-0.886485151410722	0.375356152057162	0.804377519348561	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12763_	-0.162971329029638	0.184425367228033	-0.883670893430467	0.376873897018026	0.804377519348561	FALSE
Faecalibacterium_prausnitzii__meta_mOTU_v25_13917_	-0.150280667461491	0.170193858381558	-0.8829970064171	0.37723788893838	0.804377519348561	FALSE
Clostridium_sp__CAG_58__ref_mOTU_v25_07640_	-0.151985778180867	0.172346824654461	-0.881860042884941	0.377852497146219	0.804377519348561	FALSE
Clostridium__glycyrrhizinilyticum__ref_mOTU_v25_03672_	0.078775972320757	0.0903331335325784	0.872060663016264	0.383175284463474	0.807664080237666	FALSE
Oscillospiraceae_bacterium__mags_db_all_2_	-0.114192021422084	0.131272656383099	-0.869884289450437	0.384363641916733	0.807664080237666	FALSE
Oscillibacter_species_incertae_sedis__ext_mOTU_v26_18067_	-0.114027241849921	0.131132058453651	-0.869560374439058	0.38454070062271	0.807664080237666	FALSE
Firmicutes_sp___ref_mOTU_v25_03629_	-0.10168086803248	0.116697660113625	-0.871318824503224	0.383580094826995	0.807664080237666	FALSE
Cryptobacterium_sp__CAG_338__ref_mOTU_v25_07664_	0.118141097041863	0.136758489184653	0.863866643644673	0.387661152634214	0.808670300399432	FALSE
Clostridiales_sp___ref_mOTU_v25_03658_	-0.168693666212527	0.19548026626128	-0.862970311218271	0.388153790455198	0.808670300399432	FALSE
3576_135_bin_26_clean__mags_db_all_122_	0.0681556599971345	0.0790994586219185	0.861645088152961	0.388882851465969	0.808670300399432	FALSE
Akkermansia_muciniphila__ref_mOTU_v25_03591_	-0.267514930293779	0.31667355047082	-0.844765626608367	0.398241709858982	0.809888015940555	FALSE
Eubacterium__eligens__ref_mOTU_v25_02375_	-0.10957711095249	0.130079013544997	-0.842388852484532	0.399570330720583	0.809888015940555	FALSE
Clostridium_sp___ref_mOTU_v25_02380_	0.113243170209749	0.133940861049686	0.845471421657814	0.397847682290103	0.809888015940555	FALSE
Flavonifractor_species_incertae_sedis__ext_mOTU_v26_16369_	-0.0571882882954262	0.0670000972429022	-0.853555302884051	0.393351433170831	0.809888015940555	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12747_	0.141146778808642	0.165701450194032	0.851813781010143	0.394317456321033	0.809888015940555	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13774_	-0.1076242068145	0.127714119358833	-0.842696229319113	0.399398356575081	0.809888015940555	FALSE
Ruminococcus__torques__ref_mOTU_v25_03660_	-0.180381069185767	0.211749531171882	-0.851860536301954	0.394291502396878	0.809888015940555	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12447_	0.107433637533355	0.127592725635737	0.842004408935235	0.399785485575752	0.809888015940555	FALSE
Anaeromassilibacillus_species_incertae_sedis__meta_mOTU_v25_13295_	-0.0918917275995308	0.110975580412858	-0.828035566542387	0.407650357892558	0.823165352914876	FALSE
Clostridium_species_incertae_sedis__ext_mOTU_v26_18071_	0.0475365471090609	0.0582684120133465	0.815820192562868	0.414602982511502	0.826573565134041	FALSE
Faecalibacterium_species_incertae_sedis__ext_mOTU_v26_26377_	-0.105993990677735	0.129281188582042	-0.819871721789367	0.412289238925719	0.826573565134041	FALSE
Desulfovibrio_species_incertae_sedis__meta_mOTU_v25_12490_	0.132755419503154	0.16261434036032	0.816381994410798	0.414281691480976	0.826573565134041	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12434_	-0.107011752251982	0.130437433439269	-0.820406760777043	0.411984262624001	0.826573565134041	FALSE
Clostridiales_species_incertae_sedis__ext_mOTU_v26_18011_	0.0866902424046752	0.107484687983785	0.806535740400097	0.419934008767803	0.834552397171457	FALSE
Lachnospiraceae_species_incertae_sedis__ext_mOTU_v26_16262_	0.0605563480357258	0.0754912594758236	0.802163700224386	0.422458271138172	0.836920486671205	FALSE
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_16365_	0.0638670240541713	0.080420158232937	0.794166853902233	0.427098302057066	0.840807942607641	FALSE
Actinomyces_sp__oral_taxon_448__ref_mOTU_v25_12049_	-0.05117851484147	0.0642927205984525	-0.796023474587602	0.426018391269221	0.840807942607641	FALSE
Anaerostipes_hadrus__ref_mOTU_v25_00856_	-0.177340101395304	0.229358717074032	-0.773199744302991	0.439404177460455	0.843932690369202	FALSE
Clostridium__saccharolyticum__ref_mOTU_v25_03601_	0.0569980061461708	0.0739239160882666	0.771036075498409	0.440685548765677	0.843932690369202	FALSE
Firmicutes_bacterium_CAG_170__ref_mOTU_v25_07733_	0.0892704781282394	0.115604188104038	0.772207993432734	0.439991247971269	0.843932690369202	FALSE
Clostridium__leptum__ref_mOTU_v25_03688_	-0.116982212163729	0.152648457552671	-0.766350437071166	0.443467815002925	0.843932690369202	FALSE
Sutterella_species_incertae_sedis__ext_mOTU_v26_26657_	0.0697823024013507	0.0905108739583463	0.770982527839307	0.440717287983051	0.843932690369202	FALSE
Clostridiales_sp___ref_mOTU_v25_05137_	0.0917913184379568	0.11710015837798	0.783870147653172	0.433116307875817	0.843932690369202	FALSE
uncultured_Clostridium_sp___ref_mOTU_v25_11606_	-0.078144332926994	0.0995105315752411	-0.7852870614796	0.432285280077807	0.843932690369202	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13202_	-0.107995991446215	0.14068031440942	-0.767669534288324	0.442683540324879	0.843932690369202	FALSE
Oscillibacter_species_incertae_sedis__ext_mOTU_v26_33179_	-0.0835719234233108	0.108992181963998	-0.76676989043963	0.443218341237284	0.843932690369202	FALSE
Megamonas_funiformis_rupellensis__ref_mOTU_v25_02318_	-0.127981596865553	0.16665423805435	-0.767946848275262	0.442518763113438	0.843932690369202	FALSE
Anaerostipes_hadrus__ref_mOTU_v25_00857_	0.1434966214552	0.186655233499395	0.768778987681934	0.442024524792671	0.843932690369202	FALSE
3576_102_bin_21_clean__mags_db_all_94_	0.0687634104684172	0.0902115817303519	0.762245923965233	0.445913241702468	0.84602270631163	FALSE
Eubacterium_species_incertae_sedis__meta_mOTU_v25_13196_	0.055201434979963	0.0743330617335861	0.742622914925906	0.457710011135818	0.853196642162644	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13280_	-0.177446405219636	0.239741482796787	-0.740157285879662	0.459204562183079	0.853196642162644	FALSE
Clostridiaceae_species_incertae_sedis__ext_mOTU_v26_26399_	-0.104513046964548	0.139833003387381	-0.747413303245831	0.454814117611173	0.853196642162644	FALSE
Haemophilus_influenzae_parainfluenzae__ref_mOTU_v25_01068_	-0.090351894307305	0.121582045043706	-0.743135174892195	0.457399845567078	0.853196642162644	FALSE
Alistipes_species_incertae_sedis__ext_mOTU_v26_33183_	-0.0994112214883842	0.134169060805112	-0.7409399819291	0.45872983184682	0.853196642162644	FALSE
Eubacterium_sp___ref_mOTU_v25_02373_	-0.0680075858517547	0.0911927554366327	-0.745756453197768	0.455814550049492	0.853196642162644	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12742_	-0.0649408508087056	0.0871542951574213	-0.745125076066613	0.456196111162547	0.853196642162644	FALSE
Roseburia_species_incertae_sedis__ext_mOTU_v26_17394_	-0.0899680377471697	0.122120999754737	-0.736712260199785	0.461297349504687	0.854098753567265	FALSE
Allisonella_histaminiformans__ref_mOTU_v25_10689_	0.0653999427124055	0.0889935610709432	0.734883984025209	0.462410153205207	0.854098753567265	FALSE
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_26965_	-0.0620395756417827	0.085060138762761	-0.729361326517649	0.465780667840531	0.855293156151618	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12774_	-0.137454511102034	0.188033943035581	-0.731009034236037	0.464773634767691	0.855293156151618	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13140_	0.079736879718538	0.112530180001342	0.708582175178138	0.478583800906985	0.868643430547938	FALSE
Eggerthellaceae_species_incertae_sedis__ext_mOTU_v26_15443_	-0.126630474049681	0.178355552746988	-0.709988963614252	0.477710980096604	0.868643430547938	FALSE
Faecalibacterium_sp___ref_mOTU_v25_03636_	-0.217834585769609	0.306404150546772	-0.710938756478618	0.477122188023906	0.868643430547938	FALSE
Clostridium_species_incertae_sedis__ext_mOTU_v26_23670_	-0.0541962075767675	0.0764619690918085	-0.708799527667064	0.478448890933416	0.868643430547938	FALSE
uncultured_Clostridium_sp___ref_mOTU_v25_11611_	-0.0492434781636357	0.0700703914154497	-0.702771558270162	0.482198124643469	0.870173627230169	FALSE
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_16451_	-0.0857529189447249	0.121741133584826	-0.704387386741183	0.481191558816668	0.870173627230169	FALSE
Ruminococcus_species_incertae_sedis__meta_mOTU_v25_12766_	-0.188736347921371	0.271464946851265	-0.695251265809944	0.486897849629612	0.872051953168063	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12776_	-0.108508530608939	0.155437063394969	-0.698086596844775	0.485123039633902	0.872051953168063	FALSE
Collinsella_species_incertae_sedis__ext_mOTU_v26_26423_	0.0610094568429191	0.0878538809943171	0.694442364439945	0.487404833697436	0.872051953168063	FALSE
Firmicutes_sp___ref_mOTU_v25_03641_	-0.196915974333607	0.285241832946176	-0.690347458154093	0.489975709857349	0.874161209631862	FALSE
Clostridiales_species_incertae_sedis__ext_mOTU_v26_24979_	-0.0585470371215782	0.0853902542080503	-0.685640740440127	0.492939684078167	0.875744029021595	FALSE
Clostridium_species_incertae_sedis__ext_mOTU_v26_17403_	-0.0633655670541715	0.0928653028406255	-0.682338452747189	0.495024963767889	0.875744029021595	FALSE
Dorea_longicatena__ref_mOTU_v25_03692_	0.161950367083922	0.237907683820922	0.680727770044728	0.496043761284357	0.875744029021595	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13165_	-0.0794395230056487	0.117184798157804	-0.677899559110674	0.49783537955527	0.875744029021595	FALSE
