Feature	Level1	N_level1	Level2	N_level2	mean.level1	mean.level2	median.level1	median.level2	sd.level1	sd.level2	statistic	EffectSize_r	p.value	N	Dominant	q.value
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12361_	HC	40	SpA	89	15.4	8.73033707865168	8	2	17.1326648577565	13.5325903293291	2365.5	0.205692092775361	0.00254455264707723	129	HC	0.065168820572367
Ruminococcus__gnavus__ref_mOTU_v25_01594_	HC	40	SpA	89	0.25	3.64044943820225	0	0	0.707106781186548	12.7254640842425	1291	0.146896418604248	0.00272733968644778	129	SpA	0.0661738734448645
Ruminococcaceae_species_incertae_sedis__meta_mOTU_v25_12259_	HC	40	SpA	89	70.475	45.2359550561798	58	25	60.4211660570392	53.8917312075184	2353	0.204884015473482	0.00353386212162143	129	HC	0.080620464448934
Eubacterium__eligens__ref_mOTU_v25_02376_	HC	40	SpA	89	11.625	5.10112359550562	6	1	14.9489515968898	11.2906285997606	2340	0.234975345018529	0.0036725157341163	129	HC	0.080620464448934
Clostridiales_species_incertae_sedis__ext_mOTU_v26_26512_	HC	40	SpA	89	1.175	0.258426966292135	0	0	2.61050638569293	1.15333597060125	2082	0.238032380841041	0.00446167271423783	129	SpA	0.0894274400549409
Eubacterium_species_incertae_sedis__ext_mOTU_v26_16236_	HC	40	SpA	89	9.475	4.47191011235955	4.5	2	13.852681865682	7.43622871127387	2335	0.229257891279589	0.00429139631067783	129	HC	0.0894274400549409
uncultured_Blautia_sp___ref_mOTU_v25_11916_	HC	40	SpA	89	1.775	1.07865168539326	1	1	1.60906885001934	1.16993316729402	2305	0.237800093361711	0.00469715213882971	129	SpA	0.0902244640000208
Bifidobacterium_species_incertae_sedis__ext_mOTU_v26_26736_	HC	40	SpA	89	2.65	0.584269662921348	0	0	5.0917227954437	1.76331936959328	2187.5	0.288645948940115	0.00510682843745174	129	SpA	0.0941038167656363
uncultured_Clostridium_sp___ref_mOTU_v25_11605_	HC	40	SpA	89	0.55	0.292134831460674	0	0	0.814924882490751	0.907071301084019	2174.5	0.134843548199002	0.00530750789495114	129	SpA	0.0941038167656363
Oscillibacter_species_incertae_sedis__ext_mOTU_v26_17445_	HC	40	SpA	89	0.825	0.303370786516854	0	0	1.66236624678846	0.970057336426593	2178	0.193940088385992	0.00551150336805245	129	SpA	0.0941038167656363
Mogibacterium_species_incertae_sedis__meta_mOTU_v25_12290_	HC	40	SpA	89	0.3	0.0898876404494382	0	0	0.516397779494322	0.287641247445267	2113.5	0.252912257377773	0.00576926962869935	129	SpA	0.0947282623573484
Faecalibacterium_prausnitzii__ref_mOTU_v25_06108_	HC	40	SpA	89	131.9	85.2584269662921	114.5	57	116.412793375722	91.1128830439931	2320.5	0.212507831312227	0.0059590447036076	129	HC	0.0947282623573484
Ruminococcus_sp__CAG_177__meta_mOTU_v25_12400_	HC	40	SpA	89	37.575	22.5168539325843	5	0	57.2130017050545	46.6900106990852	2257	0.138059790660183	0.00679145447323148	129	HC	0.10436201707199
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12522_	HC	40	SpA	89	3.85	2.15730337078652	2	1	4.93314275446165	2.83604588854277	2297	0.212592735946365	0.007253595205823	129	HC	0.104677305801593
Clostridium_species_incertae_sedis__ext_mOTU_v26_17427_	HC	40	SpA	89	4.675	3.2247191011236	4.5	2	3.15730735652862	3.16498172114772	2304	0.208228481627074	0.00726610365650972	129	HC	0.104677305801593
Bacteroides_rodentium_uniformis__ref_mOTU_v25_00855_	HC	40	SpA	89	51.3	29.7303370786517	23	6	80.2682042616167	52.6398060676484	2297.5	0.158368620224156	0.00834892944989804	129	HC	0.116632014436454
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13923_	HC	40	SpA	89	0.475	0.258426966292135	0	0	0.715667162289487	0.731251882478392	2149.5	0.137104902938887	0.00984002397767569	129	SpA	0.121662945816556
Lachnospiraceae_species_incertae_sedis__meta_mOTU_v25_12240_	HC	40	SpA	89	73.65	50.7640449438202	62	42	50.4922182377057	41.995676853238	2285.5	0.2308690892143	0.0101192794279495	129	HC	0.121662945816556
Odoribacter_splanchnicus__ref_mOTU_v25_03697_	HC	40	SpA	89	4.775	3.15730337078652	4	3	3.64084732318855	2.875835358499	2279.5	0.233262939809904	0.0102298892252025	129	HC	0.121662945816556
Bacteroides_eggerthii__ref_mOTU_v25_01577_	HC	40	SpA	89	18.85	6.59550561797753	0	0	43.9285842341921	25.0271303248747	2179	0.174838737318121	0.00949539336265145	129	SpA	0.121662945816556
Eubacterium_ventriosum__ref_mOTU_v25_11151_	HC	40	SpA	89	5.125	2.67415730337079	2	1	7.1079136107184	4.16635681517295	2278	0.211883118476407	0.0090554901312293	129	HC	0.121662945816556
Clostridium_species_incertae_sedis__meta_mOTU_v25_12696_	HC	40	SpA	89	0.35	0.0561797752808989	0	0	0.833589704154145	0.231573204692959	2043.5	0.262905131737258	0.0102925268695134	129	SpA	0.121662945816556
Clostridiales_species_incertae_sedis__ext_mOTU_v26_26520_	HC	40	SpA	89	1.725	0.842696629213483	0	0	2.47020709191013	2.20999216578462	2161	0.175860374180665	0.0114793671153314	129	SpA	0.132299706004195
Clostridiales_species_incertae_sedis__ext_mOTU_v26_26282_	HC	40	SpA	89	0.825	0.247191011235955	0	0	1.81005028971077	0.895454415828843	2109.5	0.20987600696596	0.0119636649526746	129	SpA	0.134518281541048
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12252_	HC	40	SpA	89	34.825	19.4831460674157	11	4	55.882150491814	38.9250773221485	2259.5	0.156957842221105	0.0143595143699343	129	HC	0.138552643711318
Bacteria_species_incertae_sedis__ext_mOTU_v26_16372_	HC	40	SpA	89	1	0.168539325842697	0	0	2.65059258009243	0.505334161632851	2102	0.244933183710195	0.0139383914086221	129	SpA	0.138552643711318
Faecalibacterium_species_incertae_sedis__ext_mOTU_v26_26216_	HC	40	SpA	89	8.2	4.57303370786517	5	0	10.8891854137194	7.69280602613046	2248.5	0.187968778798552	0.0128411406016698	129	HC	0.138552643711318
Oscillibacter_sp___ref_mOTU_v25_04664_	HC	40	SpA	89	38.65	27.7865168539326	39	13	31.6564490938382	34.8266720900259	2259	0.147233659358283	0.0143086171386025	129	HC	0.138552643711318
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13012_	HC	40	SpA	89	0.075	2.89887640449438	0	0	0.266746782836918	13.2004174725824	1438.5	0.118474260361364	0.0130323964572008	129	SpA	0.138552643711318
Flavonifractor_species_incertae_sedis__ext_mOTU_v26_17315_	HC	40	SpA	89	2.55	1.57303370786517	1	0	2.81889230836402	3.11480205284322	2236	0.148198409743323	0.0144263056358856	129	HC	0.138552643711318
Clostridium_species_incertae_sedis__meta_mOTU_v25_12234_	HC	40	SpA	89	1.125	0.595505617977528	0	0	1.82837324360994	1.63567543126543	2153	0.143359683791224	0.0132746676105415	129	SpA	0.138552643711318
Ruminococcus_bicirculans__ref_mOTU_v25_02792_	HC	40	SpA	89	34.175	23.8089887640449	14	5	41.9162091528276	45.1701018385186	2251.5	0.108263768702234	0.0151738532040266	129	HC	0.139902926541126
Oscillibacter_species_incertae_sedis__ext_mOTU_v26_17503_	HC	40	SpA	89	1.75	0.719101123595506	0	0	2.64817305190211	1.80270481149441	2164.5	0.222315709338722	0.0151500889008739	129	SpA	0.139902926541126
Alistipes_species_incertae_sedis__ext_mOTU_v26_26506_	HC	40	SpA	89	1.225	0.247191011235955	0	0	3.54811253543381	1.00318695434741	2066	0.207867104204444	0.0157776611068713	129	SpA	0.141517543191902
Firmicutes_bacterium_CAG_102__ref_mOTU_v25_07726_	HC	40	SpA	89	8.075	5.44943820224719	7	2	7.77697950726439	8.12125611079717	2248	0.150328135126059	0.0159629332884575	129	HC	0.141517543191902
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12411_	HC	40	SpA	89	8.5	5.66292134831461	1	0	17.5732897552084	17.2863213265607	2191.5	0.0756017392718044	0.0163970364602254	129	HC	0.142623279399319
Clostridiales_Family_XIII__Incertae_Sedis_species_incertae_sedis__ext_mOTU_v26_26457_	HC	40	SpA	89	1	0.550561797752809	0	0	1.4142135623731	1.38999048357645	2163	0.147685646564458	0.0171303290885768	129	SpA	0.146242253885813
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12288_	HC	40	SpA	89	17.025	13.314606741573	8	3	24.5852650262359	25.6836503997184	2243	0.0678028184257616	0.0179114335065665	129	HC	0.150130379027766
Bifidobacterium_ruminantium__ref_mOTU_v25_02702_	HC	40	SpA	89	12.425	5.19101123595506	0	0	20.8927511659439	14.4700917290665	2163	0.197079774509896	0.019317261625728	129	SpA	0.159022457311796
Eggerthella_species_incertae_sedis__meta_mOTU_v25_12316_	HC	40	SpA	89	10.525	4.51685393258427	1.5	0	19.6285865577838	9.86051856412338	2180	0.200541408864507	0.0197311980931989	129	HC	0.159580391595872
Faecalibacterium_prausnitzii__ref_mOTU_v25_06110_	HC	40	SpA	89	115.625	76.8089887640449	82.5	59	97.1152335617003	74.9974054709553	2219	0.213588747505959	0.0254737490859664	129	HC	0.18400975506253
Lachnospiraceae_species_incertae_sedis__ext_mOTU_v26_17428_	HC	40	SpA	89	0.95	0.606741573033708	1	0	1.10824416452564	1.04030128424512	2168.5	0.148459960516641	0.0254713236745191	129	HC	0.18400975506253
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_16287_	HC	40	SpA	89	0.575	0.247191011235955	0	0	0.873762861685903	0.549398408104151	2119	0.222753875741919	0.023779857663101	129	SpA	0.18400975506253
Faecalibacterium_prausnitzii__ref_mOTU_v25_06109_	HC	40	SpA	89	104.225	74.752808988764	66	37	109.069135331914	102.466100924212	2216.5	0.129794838056511	0.0261987544400384	129	HC	0.18400975506253
Clostridium_sp___ref_mOTU_v25_03618_	HC	40	SpA	89	1.475	0.595505617977528	0	0	2.81012363994805	1.38760012843951	2133.5	0.206076120550012	0.0254710463987876	129	SpA	0.18400975506253
Lachnospiraceae_species_incertae_sedis__ext_mOTU_v26_16177_	HC	40	SpA	89	2.55	1.66292134831461	2	1	2.7264140062238	2.95782406287552	2202.5	0.141152430643505	0.025877385890964	129	HC	0.18400975506253
Bacteria_species_incertae_sedis__meta_mOTU_v25_12280_	HC	40	SpA	89	1.025	0.719101123595506	0	0	3.3625959141787	4.75057117150842	2015.5	0.0324755552936208	0.02665950586651	129	SpA	0.18400975506253
Parabacteroides_distasonis__ref_mOTU_v25_03640_	HC	40	SpA	89	9.775	7.04494382022472	6.5	5	8.45648742015143	8.6614481682804	2214	0.145833017596379	0.02674328327373	129	HC	0.18400975506253
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12631_	HC	40	SpA	89	4.55	2.85393258426966	3	1	5.19837252638525	5.04648969311106	2213	0.152786823272796	0.0233608872071408	129	HC	0.18400975506253
uncultured_Clostridium_sp___ref_mOTU_v25_06391_	HC	40	SpA	89	1.425	0.853932584269663	1	0	1.48302359197653	1.13368427741502	2195.5	0.207264780521424	0.0240590196373132	129	HC	0.18400975506253
Eubacteriaceae_bacterium_CHKCI005__ref_mOTU_v25_09413_	HC	40	SpA	89	0.125	0.359550561797753	0	0	0.334932063528542	0.643978948894293	1455	0.188519966200531	0.0277231090575734	129	SpA	0.186553593441655
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13659_	HC	40	SpA	89	1.625	1.23595505617978	1	0	3.16784728329135	3.35417809980773	2158	0.0546917219934879	0.027922338280855	129	HC	0.186553593441655
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_16292_	HC	40	SpA	89	0.1	0.359550561797753	0	0	0.378932373372537	0.711068194709966	1488.5	0.188432100854851	0.028779034851848	129	SpA	0.186861057277492
Firmicutes_species_incertae_sedis__ext_mOTU_v26_26597_	HC	40	SpA	89	2.8	2	2	0	3.42838827349619	3.53874656802762	2180	0.10538243452302	0.0285641865602257	129	HC	0.186861057277492
Intestinimonas_butyriciproducens__ref_mOTU_v25_03928_	HC	40	SpA	89	0.7	0.415730337078652	1	0	0.93917585257037	0.704030422316022	2147.5	0.166055594400499	0.0300481625762636	129	HC	0.187191931725102
unassigned	HC	40	SpA	89	281.125	219.393258426966	257.5	200	155.779460727708	125.657418293615	2207.5	0.206755417931587	0.0296760254702594	129	HC	0.187191931725102
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13187_	HC	40	SpA	89	4.325	3.0561797752809	2	0	6.84025603059583	5.7788005018378	2189	0.0957550390441429	0.029281081850613	129	HC	0.187191931725102
Eggerthella_sp___ref_mOTU_v25_03631_	HC	40	SpA	89	1.225	0.191011235955056	0	0	3.09248468685967	0.86440211200341	2015	0.250049095914213	0.0319318381541015	129	SpA	0.19627436518721
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12334_	HC	40	SpA	89	13.15	8.39325842696629	4	0	21.5567825009873	22.3330258797105	2178	0.0994553742868714	0.0332389674434738	129	HC	0.201620578834755
uncultured_Blautia_sp___ref_mOTU_v25_03662_	HC	40	SpA	89	1.55	0.808988764044944	0	0	3.42651800535553	1.94162774083067	2131	0.136684544436465	0.0339126918257075	129	SpA	0.20303572638508
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12556_	HC	40	SpA	89	3.975	3.25842696629213	1	0	7.30467886585943	7.99648799315794	2163	0.0426707393476481	0.0358771324081032	129	HC	0.206741975501695
Bacteroides_dorei_vulgatus__ref_mOTU_v25_02367_	HC	40	SpA	89	34.875	27.752808988764	23.5	13	33.0013111627635	33.6192858946375	2193	0.0984407760403157	0.0356177947051462	129	HC	0.206741975501695
uncultured_Eubacterium_sp___ref_mOTU_v25_08868_	HC	40	SpA	89	1.575	1.28089887640449	1	0	1.59947908186801	2.15843358630188	2173.5	0.0680053070536776	0.0350334829886961	129	HC	0.206741975501695
Alistipes_obesi__ref_mOTU_v25_06695_	HC	40	SpA	89	10.6	8.12359550561798	7.5	4	10.6308694195435	12.9788466225897	2188	0.0930369816778303	0.0365295230453104	129	HC	0.207902594122075
Bacteroides_species_incertae_sedis__ext_mOTU_v26_26380_	HC	40	SpA	89	0.4	0.314606741573034	0	0	0.708917556958567	1.10366646824838	2057	0.0396529272742844	0.0376592751376849	129	SpA	0.211718607786253
Sutterella_wadsworthensis__ref_mOTU_v25_03066_	HC	40	SpA	89	10.15	3.15730337078652	0	0	16.6387715276314	7.54667126559858	2139	0.279349249273967	0.0385462338394294	129	SpA	0.214094142168397
Mogibacterium_sp__BX12__mags_db_all_26_	HC	40	SpA	89	0.45	1.50561797752809	0	0	0.714322343383161	2.67192302006021	1417	0.212004165888449	0.0407552115911756	129	SpA	0.21610499475976
Clostridium_species_incertae_sedis__ext_mOTU_v26_17404_	HC	40	SpA	89	2.35	1.80898876404494	2	1	2.34848560042096	2.62365292056697	2171	0.0983303462897363	0.0407833721130133	129	HC	0.21610499475976
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12786_	HC	40	SpA	89	5.3	3.98876404494382	4	3	4.31574339200572	4.41972433843825	2180.5	0.137427663759261	0.0403883316866775	129	HC	0.21610499475976
Bifidobacterium_catenulatum_kashiwanohense__ref_mOTU_v25_02701_	HC	40	SpA	89	12.1	9.31460674157303	2	0	22.9266388559416	27.1655679063247	2138.5	0.0498024478527638	0.0398810093612483	129	HC	0.21610499475976
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12873_	HC	40	SpA	89	8.875	4.57303370786517	2	0	14.5570275565464	8.56643508177203	2156.5	0.182396379380117	0.0421267517362801	129	HC	0.220686733527558
Oscillibacter_sp__57_20__meta_mOTU_v25_12282_	HC	40	SpA	89	2.8	2.13483146067416	2	1	2.8840854214029	3.70561923188639	2168	0.0885541301117442	0.0427041786477127	129	HC	0.221198048950512
Clostridia_species_incertae_sedis__meta_mOTU_v25_14185_	HC	40	SpA	89	1.1	0.314606741573034	0	0	2.34028269166848	0.94862946135677	2035.5	0.23349466161175	0.0432960939597849	129	SpA	0.221772214616232
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13415_	HC	40	SpA	89	5.175	2.98876404494382	0	0	8.82853038268254	6.67167414934634	2115.5	0.135879840552085	0.0449400042546431	129	SpA	0.225188499580331
Intestinibacter_bartlettii__ref_mOTU_v25_03687_	HC	40	SpA	89	0.175	0.370786516853933	0	0	0.384807644254793	0.551486059988458	1468	0.176755711198281	0.0448852004370724	129	SpA	0.225188499580331
Oscillibacter_species_incertae_sedis__ext_mOTU_v26_28927_	HC	40	SpA	89	1.45	0.808988764044944	0.5	0	2.06248543118398	1.78933967311447	2124.5	0.156568085187813	0.0461764491251386	129	HC	0.228896161792354
Ruminococcaceae_species_incertae_sedis__meta_mOTU_v25_12239_	HC	40	SpA	89	88.725	68.1573033707865	67	50	68.8699955136581	67.5242210544423	2167.5	0.139192080539848	0.0487133477010005	129	HC	0.238902694576183
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13701_	HC	40	SpA	89	2.325	1.66292134831461	1	0	3.66821063064394	3.03368894936031	2139.5	0.0944071318262927	0.0495511480225449	129	HC	0.240453465667297
Clostridiales_species_incertae_sedis__ext_mOTU_v26_17903_	HC	40	SpA	89	0.4	0.213483146067416	0	0	0.928190961784514	0.959070455658635	1994.5	0.0908155203847292	0.0502188803640898	129	SpA	0.241155248415056
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12309_	HC	40	SpA	89	12.575	6.80898876404494	2	0	20.6942175746183	15.67487596333	2126.5	0.152315994445976	0.0525346259999575	129	HC	0.249674872020417
Lachnospiraceae_species_incertae_sedis__ext_mOTU_v26_26654_	HC	40	SpA	89	0.4	0.752808988764045	0	0	1.12773883137669	1.37577167500151	1477	0.124585303127711	0.0552219621109413	129	SpA	0.257144692253979
Clostridiales_species_incertae_sedis__ext_mOTU_v26_28740_	HC	40	SpA	89	0.45	0.0898876404494382	0	0	1.08486085601937	0.287641247445267	1996	0.250125686487689	0.0550783797108124	129	SpA	0.257144692253979
Eggerthella_lenta__ref_mOTU_v25_00719_	HC	40	SpA	89	0.975	2.71910112359551	0	0	2.66494335341731	6.60404277704358	1444.5	0.140845900114157	0.0570545987809541	129	SpA	0.263021700380199
Flavonifractor_species_incertae_sedis__ext_mOTU_v26_16369_	HC	40	SpA	89	0.225	0.112359550561798	0	0	0.47971679679599	0.411156966464783	1987.5	0.119815513657881	0.058020557414005	129	SpA	0.264826504632241
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12690_	HC	40	SpA	89	1.975	0.955056179775281	0	0	4.55444274505111	3.22951626112935	2039.5	0.127384218815871	0.05975738134588	129	SpA	0.270079929416183
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13863_	HC	40	SpA	89	2.05	1.52808988764045	2	1	1.5843788720683	1.5527826023015	2138.5	0.153249073778967	0.0614631340576378	129	HC	0.275092279617194
Firmicutes_species_incertae_sedis__ext_mOTU_v26_26969_	HC	40	SpA	89	2.55	1.57303370786517	2.5	0	2.95218302538725	2.63666301001784	2122	0.163473357877774	0.0627469942403696	129	HC	0.2781381187001
Clostridium_sp__CAG_167__ref_mOTU_v25_07613_	HC	40	SpA	89	3.175	0.808988764044944	0	0	10.3821530794004	2.07187006269469	2062.5	0.179908017768585	0.0715185295924142	129	SpA	0.314000401353361
Clostridiales_sp___ref_mOTU_v25_03634_	HC	40	SpA	89	4.475	7.47191011235955	0	0	15.3104413843826	16.5234612044101	1510	0.0857899982149288	0.0734753277179485	129	SpA	0.319548359226172
Ruminococcaceae_species_incertae_sedis__meta_mOTU_v25_12286_	HC	40	SpA	89	10.125	8.86516853932584	7.5	3	9.96709329333024	15.2272117450336	2113	0.0422715427127183	0.0861530700459909	129	HC	0.334767616096016
Clostridiales_species_incertae_sedis__meta_mOTU_v25_14425_	HC	40	SpA	89	1.65	1.10112359550562	1	0	2.06993125118091	1.72577350128352	2091	0.137316865859523	0.0866824552453131	129	HC	0.334767616096016
Faecalibacterium_species_incertae_sedis__ext_mOTU_v26_26928_	HC	40	SpA	89	0.8	0.202247191011236	0	0	1.91083281615165	0.693800064219756	1977.5	0.224216718426437	0.0878674220121865	129	SpA	0.334767616096016
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12755_	HC	40	SpA	89	3.925	3.1123595505618	0.5	0	9.41190598970126	7.52486514866665	2073.5	0.0462444274817163	0.0814038488004193	129	HC	0.334767616096016
Prevotella_sp__CAG_279__meta_mOTU_v25_12279_	HC	40	SpA	89	2.575	10.3820224719101	0	0	10.159970472398	28.4419287232686	1547.5	0.147325254365482	0.0817850433999128	129	SpA	0.334767616096016
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_17811_	HC	40	SpA	89	0.475	0.202247191011236	0	0	0.933356226825453	0.567686198546723	2001.5	0.177872331294519	0.0855624951911277	129	SpA	0.334767616096016
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12463_	HC	40	SpA	89	14.75	11.6179775280899	9	3	20.5660287479508	22.7138852296731	2118.5	0.0657331436474763	0.0785245521087315	129	HC	0.334767616096016
Clostridiales_species_incertae_sedis__ext_mOTU_v26_16398_	HC	40	SpA	89	0.65	0.258426966292135	0	0	1.64160646772355	0.898585882570756	1988	0.152563173085448	0.0864098229408752	129	SpA	0.334767616096016
Lachnospiraceae_species_incertae_sedis__ext_mOTU_v26_17479_	HC	40	SpA	89	0.625	0.325842696629214	0	0	1.05459920689307	0.687142980008138	2050.5	0.167454076020491	0.0802924773798432	129	SpA	0.334767616096016
Clostridiales_species_incertae_sedis__ext_mOTU_v26_17908_	HC	40	SpA	89	0.6	0.426966292134831	0	0	0.871191344639258	1.02122520498929	2051	0.0819091897246199	0.0856519976891733	129	SpA	0.334767616096016
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12272_	HC	40	SpA	89	10.7	5.03370786516854	1	0	18.0145240548585	10.6966960045468	2094	0.192965129935927	0.0813859389694997	129	HC	0.334767616096016
Eubacterium__siraeum__ref_mOTU_v25_02370_	HC	40	SpA	89	10.1	16.3258426966292	1	1	32.998679072242	35.0511883085098	1443.5	0.083659092101035	0.0782121114498951	129	SpA	0.334767616096016
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13749_	HC	40	SpA	89	0.575	0.415730337078652	0	0	1.12972653827466	1.268579993214	2025	0.0601336462688467	0.0876696440351424	129	SpA	0.334767616096016
Firmicutes_bacterium_CAG_341__ref_mOTU_v25_07738_	HC	40	SpA	89	4	2.9438202247191	0	0	10.2706951803264	10.8044178154563	1985.5	0.0460291634606077	0.0831364161304726	129	SpA	0.334767616096016
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12635_	HC	40	SpA	89	11.375	12.876404494382	8	4	11.2447993677305	26.0523163447213	2115	0.0308826543994167	0.0871178883146483	129	HC	0.334767616096016
Streptococcus_parasanguinis__ref_mOTU_v25_00312_	HC	40	SpA	89	1.625	3.25842696629213	1	1	3.5567739632483	7.44453443487179	1460	0.115845311774194	0.0892855542063016	129	SpA	0.337382299091025
Lachnospiraceae_species_incertae_sedis__ext_mOTU_v26_18135_	HC	40	SpA	89	6.95	2.74157303370787	0	0	12.1843741882369	5.69395231381435	2078.5	0.23045373589667	0.0903698992922806	129	SpA	0.338703443688954
Clostridium_species_incertae_sedis__ext_mOTU_v26_23670_	HC	40	SpA	89	0.325	0.224719101123595	0	0	0.729857731131422	0.734735712978793	1991.5	0.0633766063052154	0.0938667782876065	129	SpA	0.346422607289754
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12516_	HC	40	SpA	89	0.975	1.96629213483146	0	0	2.69365350978355	8.77425137728965	1978	0.0616271727493533	0.0950198221131612	129	SpA	0.346422607289754
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_26976_	HC	40	SpA	89	0.4	0.123595505617978	0	0	0.900142438870877	0.421583182752314	1973.5	0.205895527063718	0.0942469696427337	129	SpA	0.346422607289754
Adlercreutzia_equolifaciens__ref_mOTU_v25_08094_	HC	40	SpA	89	2.45	2.66292134831461	1.5	1	2.66938963541125	5.68479595105288	2098.5	0.0199375042991154	0.0954352952837283	129	HC	0.346422607289754
Alistipes_putredinis__ref_mOTU_v25_03683_	HC	40	SpA	89	45.9	31.3033707865169	22	10	58.1473812713689	41.2446703152998	2105.5	0.14246807270397	0.0971158039239557	129	HC	0.349768637569872
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12323_	HC	40	SpA	89	1.175	0.943820224719101	0	0	2.12298169611782	2.56886758992874	2039	0.0439404389468531	0.101644667793133	129	SpA	0.3555560957797
Clostridium_sp___ref_mOTU_v25_03675_	HC	40	SpA	89	0.8	0.292134831460674	0	0	2.54397226238709	0.643185382420455	2025.5	0.15448976844613	0.101794132939347	129	SpA	0.3555560957797
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_17317_	HC	40	SpA	89	0.45	0.224719101123595	0	0	0.782828533473655	0.516826175032944	2012	0.168743533607584	0.101002257628381	129	SpA	0.3555560957797
Oscillibacter_species_incertae_sedis__ext_mOTU_v26_17930_	HC	40	SpA	89	1.425	0.887640449438202	1	1	1.64686960236064	1.03833566834788	2080.5	0.194682589246955	0.10180781918204	129	SpA	0.3555560957797
Firmicutes_bacterium_ADurb_Bin467__meta_mOTU_v25_12694_	HC	40	SpA	89	1.975	1.08988764044944	0.5	0	4.35882541223653	2.37238108926168	2064.5	0.130592960885653	0.103718169961076	129	HC	0.356821465313851
Atopobiaceae_species_incertae_sedis__meta_mOTU_v25_13944_	HC	40	SpA	89	3.325	1.48314606741573	0	0	5.4461819135884	3.68384791275793	2046.5	0.194934974316248	0.103660354691236	129	SpA	0.356821465313851
Bacteroides_sp___ref_mOTU_v25_03475_	HC	40	SpA	89	8.05	5.51685393258427	3.5	2	11.7929792238585	8.64727014143056	2095.5	0.120103400491327	0.10562448492721	129	HC	0.36068805593662
Haemophilus_influenzae_parainfluenzae__ref_mOTU_v25_01068_	HC	40	SpA	89	0.875	0.898876404494382	0	0	1.74219872869211	3.29615803839804	2039	0.00381162272776772	0.108695235077338	129	SpA	0.366894634761456
Prevotella_sp___ref_mOTU_v25_03648_	HC	40	SpA	89	15.225	4.80898876404494	0	0	40.7314453589072	22.5846269136645	1965.5	0.16244474938841	0.109033763475747	129	SpA	0.366894634761456
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12587_	HC	40	SpA	89	1.8	0.674157303370786	0	0	3.65990051707308	1.61509414937275	2032.5	0.210014786492842	0.110539096182437	129	SpA	0.369264661884808
Clostridium_sp___ref_mOTU_v25_03621_	HC	40	SpA	89	0.6	1.04494382022472	0	0	2.03558093516071	2.9768428683283	1557	0.07566536436215	0.115872033318126	129	SpA	0.373545506011583
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13168_	HC	40	SpA	89	5.25	4.24719101123596	3	2	5.60562903901756	6.88753963670562	2083.5	0.0712272234320638	0.114304522898997	129	HC	0.373545506011583
Streptococcus_sanguinis_cristatus__ref_mOTU_v25_01591_	HC	40	SpA	89	0.15	0.471910112359551	0	0	0.36162028533979	1.29763672988147	1552	0.134808865080604	0.115175918707831	129	SpA	0.373545506011583
Ruminococcaceae_bacterium_D16__ref_mOTU_v25_11463_	HC	40	SpA	89	1.325	2.03370786516854	0	0	4.69253362213547	5.58701708956953	1544	0.0616426275931539	0.113314194141658	129	SpA	0.373545506011583
Parabacteroides_species_incertae_sedis__ext_mOTU_v26_26689_	HC	40	SpA	89	1.85	0.921348314606742	0	0	3.78627751702083	3.20235963818842	2014.5	0.126089491848493	0.11583107248883	129	SpA	0.373545506011583
Oscillibacter_species_incertae_sedis__ext_mOTU_v26_18067_	HC	40	SpA	89	1.1	1.10112359550562	0	0	2.85369755643266	4.29070068398514	1992.5	0.000133569754138659	0.117531435354011	129	SpA	0.376263831237493
