"OTU"	"Discrete"	"Continuous"	"Level1"	"N_level1"	"Level2"	"N_level2"	"mean.level1"	"mean.level2"	"median.level1"	"median.level2"	"sd.level1"	"sd.level2"	"statistic"	"EffectSize_r"	"p.value"	"N"	"Dominant"	"q.value"
"s_Bacteroides_ovatus"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	76.3177322179512	0.773736055639647	63.9066355841451	0	45.6996138798477	2.54348108862041	674	0.751835664080036	1.54926476176961e-10	52	"B1"	1.33095927261116e-09
"s_Parasutterella_excrementihominis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	2.12837113308411	0	1.49087127781703	0	2.4304045597878	0	662.5	0.521102580695503	2.1119199347142e-10	52	"B1"	1.59661147064394e-09
"s_Bilophila_wadsworthia"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	2.16535966256802	0	2.10622463635956	0	0.884256853293655	0	662.5	0.857437735033827	2.1119199347142e-10	52	"B1"	1.59661147064394e-09
"s_Bacteroides_intestinalis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	2.394981271088	0	2.55652775798658	0	1.64480933716808	0	662.5	0.710159137703138	2.1119199347142e-10	52	"B1"	1.59661147064394e-09
"s_Tidjanibacter_inops"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	2.17768616251987	0	1.98435374343727	0	1.30460998514339	27	0.767827914522415	4.25395320958751e-10	52	"B2"	2.97776724671126e-09
"s_Blautia_celeris"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	7.74888948934018	0	8.04884417703925	0	5.48320116589953	27	0.713644456721738	4.25395320958751e-10	52	"B2"	2.97776724671126e-09
"s_Bacteroides_eggerthii"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	153.45983462499	0	126.102249018458	0	120.977891764211	0	650	0.660991269111658	7.21851740592507e-10	52	"B1"	4.70448203351668e-09
"s_Bacteroides_nordii"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	3.43037958226747	0	2.91064842259127	0	2.65902516966045	0	650	0.667160521898593	7.21851740592507e-10	52	"B1"	4.70448203351668e-09
"s_Phocaeicola_vulgatus"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	34.9914091546082	5.65141598572063	28.0747915085683	4.25759060857017	25.0674740551697	6.15940367279082	634	0.620956691387929	1.07286092379268e-09	52	"B1"	6.75902381989391e-09
"s_Parabacteroides_sp003473295"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	5.10045965258001	0	1.69555986239887	0	9.12739801588286	40.5	0.376446098100167	1.53440126156428e-09	52	"B2"	8.78793449804995e-09
"s_Prevotella_intestinigallinarum"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	2.68054867206161	0	2.10947039029948	0	2.30128962788234	40.5	0.64428419160169	1.53440126156428e-09	52	"B2"	8.78793449804995e-09
"s_Pseudoscilispira_sp018369915"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.395129714063866	0	0.325576735132179	0	0.365842989568316	40.5	0.61596453164345	1.53440126156428e-09	52	"B2"	8.78793449804995e-09
"s_Cryptobacteroides_sp000431015"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.738657861129366	0	0.653549153506586	0	0.502235426793518	0	637.5	0.713604673500642	2.36314514754118e-09	52	"B1"	1.27609837967224e-08
"s_Alistipes_timonensis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.711921131956408	0	0.429983038482191	0	0.724280390482988	0	637.5	0.564929529474978	2.36314514754118e-09	52	"B1"	1.27609837967224e-08
"uc_g_Dialister"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	1.52198894535625	10.8040836537384	1.74855543734278	10.0299009528817	1.02946566005171	4.79672103382408	16	0.803696242314199	3.95482815271543e-09	52	"B2"	2.0762847801756e-08
"s_Eisenbergiella_tayi"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	16.6797895865695	3.13982658760306	16.4513020228718	2.71261330327511	11.0508657313773	2.53897166924306	625	0.63936145738865	5.2136066350977e-09	52	"B1"	2.66316663252288e-08
"s_Desulfovibrio_sp900556755"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.347810031553317	0	0.342429226187208	0	0.251232018929403	0	625	0.692517954195604	7.42059910697718e-09	52	"B1"	3.69077166110181e-08
"s_Clostridium_AQ_innocuum"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	13.481350569405	4.97586638067479	13.0641500357602	3.35694644137264	5.38826851641344	6.16164836857509	621	0.594591374493573	1.00267703269916e-08	52	"B1"	4.85912715846514e-08
"s_Enterocloster_aldenensis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	50.2517260129742	3.76370088902812	49.0978801571823	1.30230694052871	39.5074506911755	5.73419082480174	618	0.62953431180638	1.60951460783671e-08	52	"B1"	7.60495652202844e-08
"s_Phocaeicola_dorei"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	9.6864312162214	0	6.33632413937132	0	11.2182117470065	67.5	0.530886092176276	1.74522910585704e-08	52	"B2"	7.67089072109256e-08
"s_Bacteroides_stercoris"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	4.67674455282512	0	0.579763228812041	0	6.86688313887611	67.5	0.443511685961576	1.74522910585704e-08	52	"B2"	7.67089072109256e-08
"s_Extibacter_hylemonae"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	1.12387659077951	0	0.305285191298042	0	1.40686215999518	67.5	0.501658002828255	1.74522910585704e-08	52	"B2"	7.67089072109256e-08
"s_Dielma_fastidiosa"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	1.57114756832334	0	0.821463986959993	0	1.56017767761041	0	612.5	0.574160482243235	2.23832294700839e-08	52	"B1"	9.61461447692241e-08
"s_Barnesiella_intestinihominis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	1.46304422611704	8.37443236832127	0	7.89139792425743	2.66622055899668	4.03149283785942	41	0.713384053568325	3.76358597214851e-08	52	"B2"	1.58070610830238e-07
"s_UBA3282_sp003611805"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	2.03478132345806	35.9445404042412	0	28.0846080210205	7.94165687438137	33.338485785091	62.5	0.581849582314685	4.44326105327227e-08	52	"B2"	1.82560073710535e-07
"s_Hominimerdicola_aceti"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	3.55381229781557	0	1.57251429095052	0	5.87275272268735	81	0.402662945212033	5.5212693336402e-08	52	"B2"	2.17399980012083e-07
"s_Enterocloster_sp005845215"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.366981381784785	0	0.361449580386643	0	0.297311276179346	81	0.665644092662366	5.5212693336402e-08	52	"B2"	2.17399980012083e-07
"s_Bacteroides_xylanisolvens"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	3.92855698792983	31.0727940520721	2.18933677110462	28.5723028292079	5.48458436749765	20.38286644483	47	0.679478773608229	9.48142982776449e-08	52	"B2"	3.6571229335663e-07
"s_Anaerostipes_caccae"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	14.3347681241052	3.32534734318214	13.6545576882582	0	6.40155533851333	4.3539237843743	625	0.706239248229121	1.17302364092935e-07	52	"B1"	4.43402936271294e-07
"s_Eubacterium_R_sp000436835"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.616837184006938	0	0.406970918915223	0	0.667089091858571	94.5	0.556896576854067	1.67742668656749e-07	52	"B2"	6.21634595610306e-07
"s_Turicibacter_sp002311155"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.136182756739457	4.230380270891	0	3.53429153200037	0.418778500281831	4.14093202611032	81.5	0.580317584881859	3.51531230359692e-07	52	"B2"	1.27768081803811e-06
"s_Alistipes_putredinis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	4.25515470416087	0.008295937665418	3.64199895316966	0	3.54905085574962	0.04147968832709	584	0.639394138858206	3.88389588167626e-07	52	"B1"	1.38501192761663e-06
"s_Enterocloster_pacaense"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.286723747963324	0	0.138265627756967	0	0.427413473190786	108	0.438165401329907	4.90179097925398e-07	52	"B2"	1.68443362741637e-06
"s_Blautia_A_ammoniilytica"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.383621475299634	0	0.256922411805867	0	0.424500486570762	108	0.548167849069196	4.90179097925398e-07	52	"B2"	1.68443362741637e-06
"uc_uc_k"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	12.6524386488802	61.849847681191	9.00755700111613	55.6180541819947	8.89843728934198	38.2623012564192	83	0.670149587420354	5.89753303662987e-07	52	"B2"	1.99041739986258e-06
"s_Agathobaculum_hominis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.00472639587686335	3.5512473069709	0	2.54076911562102	0.0245590733862342	3.46375644040525	112	0.595714485893593	1.20767139896749e-06	52	"B2"	4.00438411236589e-06
"s_Bifidobacterium_globosum"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	1.21181341116103	0	0.316234488442931	0	1.95514399933038	121.5	0.410762837349826	1.37992101272521e-06	52	"B2"	4.49663916215627e-06
"s_Alistipes_finegoldii"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.505934422801043	0.918867381421897	0	0.655257204780876	1.59024660258205	0.737760923010053	80.5	0.163680630182001	1.60247814558279e-06	52	"B2"	5.13336219517197e-06
"s_Alistipes_shahii"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.380268082482352	1.45562321367165	0	1.22114076519217	0.639985988907817	0.978653165224366	82	0.550124414480714	2.4018916112995e-06	52	"B2"	7.56595857559343e-06
"s_Odoribacter_splanchnicus"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.110253688369398	0.483044974330184	0	0.422324932646925	0.168177135560183	0.305930736835974	85.5	0.608038652225323	2.54508887095547e-06	52	"B2"	7.88560322312432e-06
"s_Phocaeicola_plebeius_A"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	7.05682825686682	0	1.7560708591029	0	11.4840054773917	135	0.407839494084228	3.74816190428569e-06	52	"B2"	1.12444857128571e-05
"s_Pseudoflavonifractor_sp902362925"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.632888664073106	0	0.560998655873075	0	0.763446104214183	135	0.515523088180577	3.74816190428569e-06	52	"B2"	1.12444857128571e-05
"s_Lawsonibacter_sp000177015"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.200253329737767	3.27813049386407	0	2.25612350168514	0.576817974599521	3.33836334084624	109	0.54972741527568	4.37621557518885e-06	52	"B2"	1.29235116204796e-05
"s_Holdemanella_porci"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.760634335937331	0	0.562972312569758	0	0.982841870657241	0	537.5	0.475149200208284	7.84274707410763e-06	52	"B1"	2.28042953385591e-05
"s_Bacteroides_rodentium"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	4.61571048015694	0	4.29216563610566	0	5.12786280733575	148.5	0.546660016104188	9.83832569183537e-06	52	"B2"	2.73447581728954e-05
"s_Alitiscatomonas_sp900541255"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	3.21513399232681	0	3.30989206965114	0	3.40008797075442	148.5	0.565425174029444	9.83832569183537e-06	52	"B2"	2.73447581728954e-05
"s_Caecibacter_massiliensis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.304596640880099	0	0.133061763751449	0	0.738666996487925	148.5	0.287408260648025	9.83832569183537e-06	52	"B2"	2.73447581728954e-05
"s_Otoolea_symbiosa"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	3.40614000087065	8.0270605499687	3.01165298050568	6.80029380945626	3.19894575160262	3.53934245203516	100	0.567570238387361	1.38774500296808e-05	52	"B2"	3.80121457334736e-05
"s_Christensenella_hongkongensis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.143567704599692	0	0.0672521322054916	0	0.180813043345672	0	525	0.484563314338484	1.85681217115341e-05	52	"B1"	4.94278169504217e-05
"s_Paramuribaculum_sp910588065"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.221130127901918	0	0.0765899867767112	0	0.365019979365651	0	525	0.389712367925896	1.85681217115341e-05	52	"B1"	4.94278169504217e-05
"s_Prevotella_rara"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	2.33165972267823	0	0.0936081721115538	0	3.46230167732477	162	0.439533571316136	2.49941450780986e-05	52	"B2"	6.47108687638444e-05
"s_Holdemanella_hominis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.465431256710403	0	0.0936081721115538	0	0.863808467791811	162	0.364833710635088	2.49941450780986e-05	52	"B2"	6.47108687638444e-05
"s_Anaerostipes_hadrus"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.00708959381529503	7.51679265019556	0	8.22081256208751	0.0368386100793512	7.69639963168096	154	0.577379557423644	2.79119105650474e-05	52	"B2"	7.12885283350534e-05
"s_Allocoprobacillus_merdigallinarum"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	2.68098377485592	9.36216306762275	0	10.3413061702726	4.18114609433837	5.18260459617163	117.5	0.581853773800966	3.48357575147944e-05	52	"B2"	8.77861089372819e-05
"s_UBA7173_sp001689485"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.234406911892398	0.736619723067719	0	0.695952311016278	0.307883481140269	0.474383193770046	114	0.536893444576868	3.71641021820354e-05	52	"B2"	9.2421254110588e-05
"s_Alistipes_onderdonkii"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	1.4675341235354	0.08225762002714	0.502399398479913	0	2.07549593588254	0.208074123095965	538	0.420834269989678	5.60972557428764e-05	52	"B1"	0.000137693264096151
"s_Bifidobacterium_bifidum"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	1.47537694447892	0	0	0	3.26522354580985	175.5	0.312300997752002	6.15533946176811e-05	52	"B2"	0.000145419894784272
"s_Diplocloster_modestus"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.106375648457575	0	0	0	0.136566199751705	175.5	0.492268014423478	6.15533946176811e-05	52	"B2"	0.000145419894784272
"s_Lachnospira_sp000436535"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.108541815588778	0	0	0	0.146566537912695	175.5	0.473677097998762	6.15533946176811e-05	52	"B2"	0.000145419894784272
"s_Bacteroides_sp902362375"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.00132451730780213	5.23991563334963	0	2.18384050034987	0.00688239381785292	9.27136233161081	168	0.380023011369433	7.38950550144678e-05	52	"B2"	0.000168267052984752
"s_Fusicatenibacter_saccharivorans"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.00708959381529503	9.0177662483199	0	1.98797269212654	0.0368386100793512	12.6583545612501	168	0.459315649652259	7.38950550144678e-05	52	"B2"	0.000168267052984752
"s_Blautia_A_faecis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.00472639587686335	1.50256409325506	0	0.209871953645129	0.0245590733862342	3.62181749941028	168	0.288167216298951	7.38950550144678e-05	52	"B2"	0.000168267052984752
"s_Oxalobacter_aliiformigenes"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.194624208125346	0	0	0	0.236729990699613	0	500	0.497451965080657	9.55000765546471e-05	52	"B2"	0.000212347229045039
"s_Alistipes_A_ihumii"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.138917791597837	0	0	0	0.169428186726685	0	500	0.496449107777118	9.55000765546471e-05	52	"B2"	0.000212347229045039
"s_Muricomes_contortus_B"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	5.99939759777282	2.48182621870053	5.4235392687007	2.12898822002318	3.58579309612277	1.59608582739797	539	0.532249807383736	0.000135975186736775	52	"B1"	0.000298829189456402
"s_Enterocloster_clostridioformis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	49.3634748238421	3.49978405626719	41.719979631692	2.03485459457612	40.81381345351	3.92637305226583	545.5	0.614214728990936	0.000142867167468195	52	"B1"	0.00030908558937442
"s_Prevotella_sp934191715"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	1.46366694827242	0	0	0	3.72285450960693	189	0.27508006787174	0.000147183613987819	52	"B2"	0.00030908558937442
"s_Agathobaculum_butyriciproducens"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	2.08393908332429	0	0	0	3.19610499785938	189	0.428203076587471	0.000147183613987819	52	"B2"	0.00030908558937442
"s_Merdimmobilis_hominis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.396001194817942	0	0	0	0.548727471353562	189	0.46427638800561	0.000147183613987819	52	"B2"	0.00030908558937442
"s_Adlercreutzia_equolifaciens"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.0214567164847097	0.217223799891404	0	0.146339238258575	0.0646891074653035	0.253693165606082	162	0.476277410188323	0.000159607059718675	52	"B2"	0.000331491585569556
"s_Enterococcus_B_hirae"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	2.75688114071543	0.314682923183832	0.699865180487152	0	6.06029356774946	0.95281357604706	529	0.268392448832615	0.000162090749051082	52	"B1"	0.000332990777941897
"s_Bacteroides_intestinigallinarum"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	2.59685459492456	0	0	0	7.64867800208394	202.5	0.239914325166214	0.000342281806730812	52	"B2"	0.000688204909277909
"s_Cuneatibacter_caecimuris"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.0992172631296809	0	0	0	0.165010247065785	202.5	0.400517754904757	0.000342281806730812	52	"B2"	0.000688204909277909
"s_Parabacteroides_merdae"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	1.94154980310815	3.869142379927	1.75709156168216	3.76754408286944	1.27162721488191	1.94537967105225	145	0.511077377398551	0.000437267610198836	52	"B2"	0.000861188367288551
"s_Christensenella_massiliensis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.0927752425639298	0	0	0	0.136320435536999	0	475	0.429186578651736	0.000441985564163966	52	"B2"	0.000861188367288551
"s_Neobittarella_massiliensis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.0927649831599748	0	0	0	0.127686950457043	0	475	0.452266728413884	0.000441985564163966	52	"B2"	0.000861188367288551
"s_Bittarella_massiliensis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.321447282415604	0.670324168777716	0.311899366006219	0.5630999101959	0.264621132738952	0.362980248062146	150	0.48591974491954	0.000595485121567128	52	"B2"	0.00114843559159375
"s_Bacteroides_uniformis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	43.8586079206025	26.0037729698068	38.9591617137848	22.8018640477707	19.6897098671389	13.3200788512375	519	0.468687310461899	0.000666117094776377	52	"B1"	0.00127167809002763
"s_Allobaculum_stercoricanis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.937954467573523	0	0	0	1.89605908168925	216	0.338583738345696	0.000775516926457296	52	"B2"	0.00143698724608264
"s_UBA11524_sp000437595"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	1.21117248111414	0	0	0	1.98764978729312	216	0.404999018712932	0.000775516926457296	52	"B2"	0.00143698724608264
"s_Intestinibacter_bartlettii"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.335045852963606	0	0	0	0.602237610899645	216	0.375019692401388	0.000775516926457296	52	"B2"	0.00143698724608264
"s_Bacteroides_thetaiotaomicron"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	45.0202089089198	26.6863181164766	44.2897099728832	23.2286254631704	21.5135481693688	10.6391393367144	507	0.473171185963583	0.00156826277903981	52	"B1"	0.00287768607027693
"s_Mediterraneibacter_faecis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	2.75645426238625	0	0	0	4.25390913699905	229.5	0.426040485573262	0.00171521026416192	52	"B2"	0.00305825226345852
"s_Ruminococcus_E_intestinalis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.510317609343191	0	0	0	1.11501063817998	229.5	0.315925256272989	0.00171521026416192	52	"B2"	0.00305825226345852
"s_Intestinimonas_timonensis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.118512877775267	0	0	0	0.284563050890424	229.5	0.290030382356694	0.00171521026416192	52	"B2"	0.00305825226345852
"s_Lawsonibacter_aceti"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.13958940619531	0	0	0	0.258499127004822	0	450	0.35304238962148	0.00186222858900906	52	"B2"	0.00328935704039918
"s_Phascolarctobacterium_faecium"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	17.3118187294883	23.2961476038586	16.8275307253407	22.3844587604498	5.03876931211728	7.9277622245548	174	0.41609523544252	0.00234640708742269	52	"B2"	0.0041062124029897
"s_Thomasclavelia_ramosa"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	1.01105949350683	0.322948315225336	0.511305551597315	0	1.1570170124881	0.752319700975054	493	0.33246890786033	0.00240896222455233	52	"B1"	0.00417700789394854
"s_Dorea_D_sp000433535"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.00302569052549345	3.65487826031597	0	0	0.0157219491544033	6.75225748028372	224	0.366014765473978	0.00262478259763273	52	"B2"	0.00450985373593259
"s_Anaerotruncus_colihominis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.0461248635083537	0.255175880401913	0	0.0833525854161068	0.114817799409446	0.366383240503099	199	0.366960968606188	0.00339969985946222	52	"B2"	0.00578867813908432
"s_Schaedlerella_glycyrrhizinilytica_A"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	3.10908800718949	0	0	0	6.0647366648287	0	437.5	0.337284414988307	0.00370523015860903	52	"B2"	0.00604662622095804
"s_Akkermansia_muciniphila"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.100066349105466	0	0	0	0.16954334967292	0	437.5	0.381184807842491	0.00370523015860903	52	"B2"	0.00604662622095804
"s_Coprobacillus_cateniformis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.254218509927923	0	0	0	0.744247045986263	243	0.241284717377948	0.00371115683402716	52	"B2"	0.00604662622095804
"s_Blautia_A_obeum"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.778829143489271	0	0	0	1.84137473671876	243	0.294152480819818	0.00371115683402716	52	"B2"	0.00604662622095804
"s_Massiliimalia_timonensis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0	0.0534420021109828	0	0	0	0.0946736343856078	243	0.379711824370635	0.00371115683402716	52	"B2"	0.00604662622095804
