"OTU"	"Discrete"	"Continuous"	"Level1"	"N_level1"	"Level2"	"N_level2"	"mean.level1"	"mean.level2"	"median.level1"	"median.level2"	"sd.level1"	"sd.level2"	"statistic"	"EffectSize_r"	"p.value"	"N"	"Dominant"	"q.value"	"Effect_size"	"ColorGroup"
"s_Phocaeicola_vulgatus"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	34.9914091546082	5.65141598572063	28.0747915085683	4.25759060857017	25.0674740551697	6.15940367279082	634	0.620956691387929	1.07286092379268e-09	52	"B1"	6.75902381989391e-09	"Large effect"	"B1 Large effect"
"s_Enterocloster_aldenensis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	50.2517260129742	3.76370088902812	49.0978801571823	1.30230694052871	39.5074506911755	5.73419082480174	618	0.62953431180638	1.60951460783671e-08	52	"B1"	7.60495652202844e-08	"Large effect"	"B1 Large effect"
"s_Blautia_pseudococcoides"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	19.4135818551012	0	16.8936566774954	0	16.6350329214558	0	675	0.630054225550899	5.90935778151881e-11	52	"B1"	7.4457908047137e-10	"Large effect"	"B1 Large effect"
"s_Eisenbergiella_tayi"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	16.6797895865695	3.13982658760306	16.4513020228718	2.71261330327511	11.0508657313773	2.53897166924306	625	0.63936145738865	5.2136066350977e-09	52	"B1"	2.66316663252288e-08	"Large effect"	"B1 Large effect"
"s_Alistipes_putredinis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	4.25515470416087	0.008295937665418	3.64199895316966	0	3.54905085574962	0.04147968832709	584	0.639394138858206	3.88389588167626e-07	52	"B1"	1.38501192761663e-06	"Large effect"	"B1 Large effect"
"s_Bacteroides_caccae"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	23.1104780704228	0	20.4546606900345	0	18.7494651043847	0	675	0.650419147656049	5.90935778151881e-11	52	"B1"	7.4457908047137e-10	"Large effect"	"B1 Large effect"
"s_Bacteroides_eggerthii"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	153.45983462499	0	126.102249018458	0	120.977891764211	0	650	0.660991269111658	7.21851740592507e-10	52	"B1"	4.70448203351668e-09	"Large effect"	"B1 Large effect"
"s_Bacteroides_nordii"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	3.43037958226747	0	2.91064842259127	0	2.65902516966045	0	650	0.667160521898593	7.21851740592507e-10	52	"B1"	4.70448203351668e-09	"Large effect"	"B1 Large effect"
"s_Phocaeicola_massiliensis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	16.7640440931729	0	14.6689997671427	0	12.80690219231	0	675	0.672444743919542	5.90935778151881e-11	52	"B1"	7.4457908047137e-10	"Large effect"	"B1 Large effect"
"s_Desulfovibrio_sp900556755"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.347810031553317	0	0.342429226187208	0	0.251232018929403	0	625	0.692517954195604	7.42059910697718e-09	52	"B1"	3.69077166110181e-08	"Large effect"	"B1 Large effect"
"s_Anaerostipes_caccae"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	14.3347681241052	3.32534734318214	13.6545576882582	0	6.40155533851333	4.3539237843743	625	0.706239248229121	1.17302364092935e-07	52	"B1"	4.43402936271294e-07	"Large effect"	"B1 Large effect"
"s_Bacteroides_intestinalis"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	2.394981271088	0	2.55652775798658	0	1.64480933716808	0	662.5	0.710159137703138	2.1119199347142e-10	52	"B1"	1.59661147064394e-09	"Large effect"	"B1 Large effect"
"s_Cryptobacteroides_sp000431015"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	0.738657861129366	0	0.653549153506586	0	0.502235426793518	0	637.5	0.713604673500642	2.36314514754118e-09	52	"B1"	1.27609837967224e-08	"Large effect"	"B1 Large effect"
"s_Hungatella_hathewayi"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	67.9605510142718	0.0045667201004478	64.2450684128826	0	44.6905440111795	0.022833600502239	675	0.724931875141494	8.06580845015722e-11	52	"B1"	9.52773623174821e-10	"Large effect"	"B1 Large effect"
"s_Bacteroides_ovatus"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	76.3177322179512	0.773736055639647	63.9066355841451	0	45.6996138798477	2.54348108862041	674	0.751835664080036	1.54926476176961e-10	52	"B1"	1.33095927261116e-09	"Large effect"	"B1 Large effect"
"s_Parasutterella_gallistercoris"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	2.13698951262079	0	2.02183274362955	0	1.27920177238346	0	675	0.755629787613524	5.90935778151881e-11	52	"B1"	7.4457908047137e-10	"Large effect"	"B1 Large effect"
"s_Duodenibacillus_intestinigallinarum"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	5.38126516878106	0	5.6368614489943	0	3.18435850311632	0	675	0.759248344957054	5.90935778151881e-11	52	"B1"	7.4457908047137e-10	"Large effect"	"B1 Large effect"
"s_Bilophila_wadsworthia"	"enterotype"	"Abundance"	"B1"	27	"B2"	25	2.16535966256802	0	2.10622463635956	0	0.884256853293655	0	662.5	0.857437735033827	2.1119199347142e-10	52	"B1"	1.59661147064394e-09	"Large effect"	"B1 Large effect"
