"Discrete"	"Continuous"	"group1"	"group2"	"n1"	"n2"	"statistic"	"p"	"p.adj"	"p.adj.signif"
"Disease_activity"	"Richness"	"SpAHigh"	"SpALow"	61	29	0.742371388187057	0.457862349928159	0.686793524892238	"ns"
"Disease_activity"	"Richness"	"SpAHigh"	"HC"	61	29	1.1125034032351	0.265921767717513	0.686793524892238	"ns"
"Disease_activity"	"Richness"	"SpALow"	"HC"	29	29	0.317905462939115	0.750556648587771	0.750556648587771	"ns"
"Disease_activity"	"InvSimpson"	"SpAHigh"	"SpALow"	61	29	1.0912173959544	0.275177235055833	0.275177235055833	"ns"
"Disease_activity"	"InvSimpson"	"SpAHigh"	"HC"	61	29	3.75024247531067	0.000176663656624258	0.000529990969872773	"***"
"Disease_activity"	"InvSimpson"	"SpALow"	"HC"	29	29	2.2838299970073	0.022381524004527	0.0335722860067905	"*"
"Disease_activity"	"Pielou"	"SpAHigh"	"SpALow"	61	29	0.896512827302086	0.369978932536367	0.369978932536367	"ns"
"Disease_activity"	"Pielou"	"SpAHigh"	"HC"	61	29	3.74610137067889	0.00017960403843182	0.000538812115295461	"***"
"Disease_activity"	"Pielou"	"SpALow"	"HC"	29	29	2.44750448012616	0.0143849336811153	0.0215774005216729	"*"
