"Discrete"	"Continuous"	"Mean.Axial"	"Mean.HC"	"Mean.Mixed"	"Mean.Peripheral"	"SD.Axial"	"SD.HC"	"SD.Mixed"	"SD.Peripheral"	"N.Axial"	"N.HC"	"N.Mixed"	"N.Peripheral"	"Kruskal.Wallis.chi.squared"	"Effsize_eta2"	"p.value"	"Total_N"	"p.adjust"
"Diagnosis"	"Richness"	92.7627118644068	94.9655172413793	86.7	73.5238095238095	20.1745307026141	33.0221600472651	17.5945067184808	21.595413975238	59	29	10	21	10.4060997583625	0.0644008674640218	0.0154115947922325	119	0.0154115947922325
"Diagnosis"	"InvSimpson"	8.67926193981476	11.8071849178054	7.99257940787308	6.70927199878859	3.49580944905946	4.7607479368726	2.64161722420852	3.21493082678633	59	29	10	21	17.2994127844008	0.124342719864355	0.000613276287147588	119	0.00117733669172195
"Diagnosis"	"Pielou"	0.61490257503233	0.679832137141235	0.610097541019808	0.5714211917578	0.0771865977799547	0.0879712679979021	0.0617579287321785	0.102820428014175	59	29	10	21	16.7784553657816	0.119812655354623	0.00078489112781463	119	0.00117733669172195
